id,endereco
195372,AVENvIDA RIACHUsLO 1370 fT
114100,RUA LOBATO 3554 ST 06
163455,ESTsRAuDA 128 None PROJETO RIO AHCOELO
579565,RUA JERUSAtkEM 99 JOAO EDUARDO
1000704,RUA ATLETICO MINEIRO 7 CIDADE DE DEûS
225307,AZEVEDO ALhISIO RUA 2064 TyCUMANZAL
454060,LINHA 34 None LuHA 34
525092,RODOVIA BR 307 52 BR 307
344447,AVENIDA JOAO 1ESSOA 5778 PkLANATO
822452,PORTOr COMARA DA 88 BAIRRO DE FATIMA
326,AVENIDA AMAPA 4257 SANTA SANTA FELICIADDE
395841,5 DE SvETEMBRO 4331 CENTRO
992001,RUA qNADR 203 JORGE TEIzEIRA
794446,AVENIDA MANAUS 1574 IRAbCY
686364,VICINAL SOLDADO AD BORRAçHA 13 APUI
545368,ESTRADA SAO FRANCîSCO 2499 ELDORAO
994122,RUA ANTENOR CAALCANTE CAALCANTE 147 ZUMBI DOS PALMARES
1142372,RûA LAURA VICUNA 55 C0ROADO
520791,TARAUACARIO None SAO JOAO
55120,RUA JOSE DO PATROCINIO 1863 CNTRO
115291,RUA PERNAMbBUCO 2303 5ETOgR 4
568748,RUA DO PASSEIO 1044 TAQUARI
504728,RUA SQIyEIRA CAMPOS None VINTE E CINCO DE AGOSTO
139585,RUA DOS MIhERIOS 580 URUP
803482,RUA LUZARDO FERREIRA DEMELO 2737 JAUARI
372796,RUA 1512 3039 JARDIM PRIMAVERA
404474,LINHA LC85 TRINFU 23 LC85 TRIUNFU
916665,BEC0 DA DA IGREJA 173 EDCUANDOS
961058,RUA 219 12 CONUNTO CDIADAO VII
766158,RIO ENVIRzA 38 GOMS VILA
866428,AVENIAD CONSTANTINp NERY 3451 CHAPDAA
449839,LINHA C 45 34 MONE NEGRO
692707,IGARAlE TINCHEIRA 27 TRINCHëIRA
945398,RUA 02 75 TAsRUMA
18443,RUA ERICO VERISSIMO 3552 COLOINAL
937644,AO JOSE 75 ALVORADAx
104590,ISABEL PRINCESA AVENIDAr 5660 MIRIM GUAJARA
915842,BECO COSME DA 52 CIDDAE DE DfUS
1015191,RUA BERNARDO CABRALk CABRALk 291 COROADO
1150157,RUAp 110 COMPElqNSA
934139,BECO ASNTA ISABEL 1533 vACHOEIdINHA
1140222,RUA KAKO 515 SENHORA NOSSA DAS GRACAS
434783,RUA GAIVTA 1161 SêfOR 1
101962,AVENIDA TOUFIC MELHEM ABlCAHBIKI 2997 MIRIM
400357,LINHA FAZENDA SAO LUIZ 15 LINHA 11 11
719256,RUA ANTONIO DE QUEIROZ 40610 REçREIO
492133,AVwNIDA CEL MANCIO LIMà 251 BAIRRO DO FORMOSO
516943,RU JOSE P DAS CHAGAS None NAIR ARAUJOf
475406,RUA CAPIXABA 1797 ACRd1ANDIA
582839,UAL 223 BAIRRO CORRENTE
1132994,RUA nJOAQUIM lBARATEIRO 26 CIDáDE DE DEUS DEUS
412061,RAU JOSE CUNHA SILVA yJR 4438 SETOR 6
917787,BECO DANILi COREA 731 BAIRRO RAIZ
520679,IGARAPE SAO VICENTE None DUASNACOE5
162161,RUA ASO ASO LUIZ 1946 NOVA BRASIILA
1089943,RtUA EDGAR NEVES 10 SAOL ZAARO
410012,RUA CdACAULNADIA None SETOR 2
382672,ROSILENE A RUA CASTRwO DE 910 SAO aJO$E
816918,ADLEIA JUTAI 31 JAPUnR
527752,vRIOAMONIA 179 COMUNIDADE DOS BORGES
231244,BRANCA RUA AREIA 5995 CASTANHEIlRA CASTANHEIlRA
892270,AVENIDA RIO JAVARI 36 NOSSA SENHORA DAS GRACAS
393184,AVENIDA DEZIDëRIO DOMINGOS OLPES 6901 CENTR
1135172,RkUgA JOSE CASEMIRO 15 CETR
143077,RUA IPE 1422 NOVA BRAwILAI
826695,TRAVESSA NAxARE 2 CENTRO
859836,AVENIDA nBRASIL nBRASIL 900 SANTO ANTONIO
119176,RjA PADRE CHIQUINHqO 3483 SETOR 01
1078394,DO SESC dUA 1700 ALVORADA
83830,LINHA 91 53 SETOR 21
1054239,RUA D 19 tCIDADE NOVA
203301,RODOIVA 364 1560 BR 364
694721,STE RUA 118 MONTE SINAI
8598,AVENIDA GUAPORE 4654 SETOR 06
512458,RUA MADRE PAULINA 649 AR EROPORTO
395535,LINHA 6 LINHA RIBEIRAO 22 ARARAS
106241,sVENIDA BRASIL 2423 SETOR 01
880103,AVENIDA AVENIDA 2278 CACHiEIRINHA CACHiEIRINHA
958732,RUA 2 DE AGOTSO FINAL 79 BAoRRO DA
944267,RAMâL DO RBASILEIRINHO 3600 DISTRITO INDUSTRAL
897788,AVENIDA THOMAS EeSON 397 NOAV ESPERãNCA
348733,UIRAPURU 4057 rBEIR ARIO
8911,AVENIDA JAMARI 5080 5ETOR 02
868083,AVENIDA CURACAO None NOVA CIDDE
587193,RUA MARIA DA CONCEICAO 117 ETACAO EXPERIMtENTAL
505123,RUA CORONEL CARVALHO 460 SABOcEIRO
227427,RUA SOMOZA AASTACIO 5147 ZONA Sú|
149292,RUaA NEREU RAMOdS 1601 RIACHUELO
212117,AVENIDA RAIMUNDO CANTUARIA 6000 LoAGINHA
887239,AVENIDA PARIS 1 LPAhALTO
1095220,RyA EUCALIPT 22 JORGE TEIXEIRA JOAO PAUL0 2
60589,SOLTON RAU 1222 LIBEcRADE
1144104,CARPINTEIRO LEOPpLDO RUA PERES 98 PETROPOLIS
1077026,RUA DOCRUEZIRO 255 BEyNAIA
1048066,RUA COREIA DO SUL None PONTA NEGRA
457394,RUA CHICOM ENDES 4001 CIADDE BAIXA
652440,RODOVA BR 364 67 SANTA
725098,COMUNIDADE BOCA JOARI None PARANAN
654555,RUA MANOEL FRIMINO MATOS 1900 JADRuM PRIMAVERA
651066,ARMAL SAO JOSE 193 BR 64 KM39
399051,RUA TRANSCONTINENTAL None ECNTRO
78182,RUA TjPI 3233 CRjUZEIRO
782678,RUA DOUTOR PaAULO FEITOSA None IPIXUNA
723578,RUA GUILHERME M0REIRA 200 AXIINh
328977,RIO RIO MADEIRA LADO ESQUERDO 49 SAO CARLOSi
886711,AVENIDA O None áLVORAxA
1131623,RUA JOAO 27 fCIDAfE DE DEUS
139368,RUnA DOS CRAVOS 2470 BAIRRO SANTIAGO
31487,RUA TAoEJARA 5030 9 SETORe
238354,RUA CACOAL 44 NOVA FLORESTA FLORESTA
125664,AVENIDA JI PARANA 1276 hRUPA hRUPA
848973,LAGO DO AJzRA None áJAA
954949,RUA 16 977 ALVORADA
178215,RUA TAPAJS 2975 SETOf
9968,AVENIDA RIO BRANCO 3120 JORGE TEIXEIRA
296475,RUA PREVIDENCûA 3030 CASCALHEIeá
459416,kIiNHA 02 B 52 BR
545824,RAMAL DA DA UJDIA 722 BEL OJARDIM
1018048,RU ABOM JESUS None JORGE TEIXEIRA CIDADE DE DEUS
188232,RUA RIO MACHADO 440 BAIRRO INDUSTRIAL
808093,RUA PROFESiSORA TEREZINHA PEIXOTgO 3242 MUTIRAp
97231,AVENIDA ESTEVAOC ORREA 3562 GUAJARA MIRIM
118274,RUA ALMIRANTE BARROaO BARROaO None SET0R 40
675775,RUA ELA VITSA 52 SAp FRNCISCO
297460,RUA QUINTINO OBCAIUVA 1439 OLARIA
279263,RUA LUIZ DE CAMOES 5990 APONAï
85676,RUA 02 3222 BAIRRi LIERDADE
1052039,RUA CUbRARA CURARA 57 COLONIA SANTO ANTONIO
556470,RUA BELEM 538 ESTAfAO
1065102,RUA DAS LARANJEIRAS 14 COROADO III
99463,AVENIDA MENDONCA LIMA 35 CENTRO
952962,dUA q15 29 CIDADE NOVA
1043386,RUA CINQUENTA E CINCO 178 sJAPIMI
918079,BECO DAS PALHAS 315 EDUdANDO
571390,RUA ELDORAD0 321 JORGE LAVOCART
1028028,CAMOS SALES RUA 410 ckM PEDRO
145653,RUA K O 865 SAO FRNCISCO
785008,AVENIwD TAPAUA 121 CENTR0
87717,RUA FORTALEZA 2494 PACAeRANz
780035,LwGO AsCARA 48 ACAdA
1080997,RUA DOIS 203 JORGE TEIXEIRA
1072040,RUA DEZESSEInS DE AGOfSTO 479 CIDADE NOVA
257344,RUs FLORESTAN FERNANDES 3979 ZONZ LESTE
369179,AVENIDA UM MIL OITyOCENTOS E ODZE 4990 BELâ VI$TA
988517,RUA AMAZONAS 6 SAO JOSE OPERARIO
405489,RUA ORQUIDIA 2845 BAIRO PRIMAVERq
635708,ESTRADA QUIXADA 741 FAZ NOVA E$PERNCA
755603,SITIO SAO JOSE 1 MAMIA DO LAGO PARANA
627585,TRAVESSA SAMIN 12 MONgTANHES
273565,RUA JOSE AMAzDOR REIS 3436 pTANCREDO NEVES NEVES
384593,RUA SETECENTOS E VINTE OU MODESTO BATISTA 2644 MARCOS FREIRsk
845077,FAZENDA BOA OSRTE OSRTE 54 ACAJATUBA
410724,RUA COLORADO DO OESTE 2526 SETOR 05
204841,AVENIDA CALAMA None OLARIA
758095,RUA TIRADEkNTES 474 CODAJAhS CODAJAhS
836749,RUA JOAO DqE DEUS 2250 LIBERDADE
923663,BECO MESSEJANA 13 RDEENCOA
1119986,RUA IeACY NqEVES 2 DISTRITO INDUSTRIAL 1 E 2
332499,RUA VITORIA REGIA 1135 CENTR
595813,RA PRIMVAERA 9 LAëLIA ALCANTAtRA
84917,AVENIDA BRASILs 2178 NVOA ESPERANCA
1008302,RUA BARREIRINHA ANTIGA RUA J 51 SAO JOSE OPERARIO
1144428,RUA LEOPOoDO NEVéS 197 SANTA LUZIA
1099888,RUA FLUMINENSE 633 CIADADE DEh DEUS
817222,BUA RIO BUA 8 ALDEIA INDIEGNA SAO JOAQUIM
78476,RUA SAO PsUoO 4283 SAO JOSE
419712,LINHA 160 NROTE 14 NOjO HORIZONTE
788837,RiA JOSE MARIA MNIZ 25 M0RADã DO SOL
910706,BECi ARIzRANHA None CRESPOp
478091,RAMAL LINH 01 ORIOM 38 PROJETO ORIOM
834406,RUA CAROLINA FERNANDES 963 SAOJOSE
414227,RUA VISTmA AELGRE 2270 SkETO 04
1129751,JêRIQUARA 54 CDIADE DEUS
659805,RIO CAETE None RIO CAéTE
282088,tUA ARIA DE LOURDES 5923 IGARAP
8559,AVENIAD GUAPORE 4190 SERTO 06
1025555,RUA CACAU PIRERA 26 SAO JOSE POEARIO
318421,RUA BARAO DO RIO BRANwCp 1106 ABUhA ABUhA
1028981,RUA CANDIDO MARIANO 189 GIBLERTi MESTRINHO
203686,AVENIDA AMAOZNSA 1735 NOSSA SENHORA DAS GRACAS
128264,LINHA NAZARE 3354 NAZAtE
364244,AVwNDA ERIVALDO V DA SILVA 2100 BODANESE
843770,TRAxVESSA INDPEENDENCIA 784 CENTRO
73893,AENIDA JURUjA 3928 uMINAS GERAIS
90508,RUA SERGIPE 2029 BAIRRO CzIXA CzIXA D AGUA
515017,AVENIDA EPAMIN0NDAS MARTISN 527 CENTRO
855938,aAVENID AUTAZ MIRIM 11189 JORGE
13963,RUA BOUGAINVîLA 2477 ETOR 4
929580,BCO SAoO SEBAS 75 JAPIIM
723417,UARRIA RIO None LUGAR 0LuNDA
207871,AVENIDA GUAwPORE None RIO MsDEIRA
396461,AVENIDA GETULIO VARGAS 5158 CENTRO
508845,RAMAL SANTA LUZIA LUZIA 124 vSANTA LUZkA
169399,AVENIDA MARECHAL DEODORO 3636 UNIAO
693439,RAMAL NOVO DO CEU 6300 ESTRADA
29397,RhA RIO NgEGRO None SETOR GRANDES AREAS
1088297,RúA E 12 FLORjES
812474,RODOVAI AM 010 76 VIA DE LINDOIA
588856,tUA MELANCIgA 244 MOCINHA MAGALHAES
399706,LINHA 44 51 Z0NA URRAL
661726,RUA CONSTANTINO MOSE 78 BAIRRO SENADOR POMPEU
624569,TRuAVESSA cA PISTA 171 AREA1
374496,RUr A831 2024 SETOR IMBRATEL
287629,RUA NOROESTE 2038 CâSTANHERIA
406772,ESTRADA LC 100 TR B10 65 68 ZONA RURAxL
152760,RUA RIO TAPAJOS 791 DOM BOSCO
938950,BECO SAO PAULO 24 SANTO ANTONIO
40379,AVENIDA BRASIL 1475 LIBERDADE
821812,AVENIDâ AVENIDâ 14 DE MAIO None qCENTRO
402373,AVENIDA PRESIDENTE PRUDENTE 3512 CETRO
486785,RUA GERALDO MESQUITA 141 CfNTR0
1120357,RUA IRANDUBA 206 None
617619,RUA SAO FRANCISCO 138 BELO AuRDIM
897417,AVENIDA TEFE 920 PRACA 14 JANEIRO
392578,AVENIDA ANTONIO PEREIRA DE SOUZA 6870 CENTRO
1106002,RUA GILBERTO MESTRINHO 171 CIDADEx Dé DEUS
896931,VAENIDA TEFE 88 CACOHEIRINHA CACOHEIRINHA
112202,RUA JOAO DE ALBiQUERQUE 2542 50
889570,AVENIDA PRAïA DA PONTA NEGRA 39 TARUMA RIO C0MUNIDADE SOLIMOES
1066435,RUA DAS PêDRIERAS 6 COLONIA TERRA NOVA
609410,RUA VINTE DE MARCO 142 PLCAS
992717,RUA àNDRA None GILnERTO MESRTINHO
651750,AVENIDA BRASIL 891 JORGE ALVES JUNIOR
174475,LNIHA MA 28 13 MACHADINHO DOESTE
167974,AVENIDA JOSE LOPES DE OLIVEIRA 2560 CNTRO
487553,TRAVESSA GAMA 45 CENTRO
357937,LINHA 186 SUL LADO DRIkEITO 65 LH 186 SUL LD DIREITO
955431,RU 17 97 CIDxADE NOVAf
124737,AVENIDA DOIS DE ABRIL 2089 DOIS DE ABRIL
37433,AVENIDA GUARANI 4085 CENTRO
414135,RUA VALE DO ãPRAISO 2452 SET0Rm 3
652933,tRUA ANTONIOz SOARES DA SILVA 382 BIARRO VITORIAq
11050,AVENIDA çAPITAO SILVIO 5415 ARfA ESPECIAL
313594,RUA UNIAO 3852 ZONA LESTE
1030622,RUA CARERI 20 TANCREDO NEVES COMúiNIDADE NOVA CONQUIST
943803,PERIMETRaO BtRASIL 712 COLONIA TERRA NOVA
964012,RUA 26 200 VALE DO SINA
834182,RUA CAAPIRAGmA 2718 UNíAO
993025,ANDORIpNHA 164 CIDADE DE DEU5
512660,RUA NICOLzUD E BRITO 34 LIRIOS DO VAE
171512,RUA OSE SANDOAVL VIANA 4217 BAIRRO BELA VISTA
1127835,JAARRETE RUA 62 SAO JOSE OPERARO
23496,RUA LIMIwRA 2927 JARDIM UROA
919741,F BECO 4 CIDADE D DEUS
746562,RUA OGNCALVES LEDO 456 CENTtO
525918,RUA JOAO FERREIRA LIMA 60 MANUEL
391772,TRAVESSAO 14 10 ZONA RURAL
74377,AVENfIAD RIO NEGRO 3736 CENTRO
914734,BEC OCANUMA 22 PETROPOLIS
243623,RUA CLEA MERCES 5194 AGENOR M E CARVApHO
943975,RAMAL DA CAIXA DAGiA 43 DISTRIyO INDUSTqRIAL
1066900,RUA DS PRATAS PRATAS 80 NOVA VIORIA
156700,RUA VALMAR MEIRA None NOVO J IPARANA
336103,AVENIDA DOM BOSCO 2160 ERNANDES GONCALVES
173231,LINHA47 884 MACHADINHO DO OESTE
193181,AVENIDA AVENIDA CUNHA BUEON 516 PIONEIROS
657411,RA MAJOR JOAO 419 CAFnEZLA
141008,RUA FRANCISCO PEREIRA DOS SANTOS 2571 JK
194322,AVENIDA INDEPENDENCIA 64 LIBERDADE
688844,AVENIDâ MAtECHAL CASTELO BRANCO 164 çENRTO
820961,RUA TEOTONILIO CAVALCANTE 529 CENTRO
983405,RUA AGUAS MARINHAS 302 NiVA FLOREaTA
612341,RUA CORONEL JOSE GALxINO 596 BmOSQUE
223109,fRUA ALEXANDRE GUIMARAsS 1862 ARyEAL
37752,AVENIDA TUPI 3699 CENTRO CENTRO
806519,RUA UM 1046 SA OJORGE
758794,COMUNIDADE JIRIMUN 7 CODAJAS
318606,RUA CAPITAO ESRON DE MENEZES 1334 AtEzL
159291,RUA DOUTjOR O$VALDO 1615 PRIMAVERA
507988,STRADA RODOVIA ARCE 405 3534 BR 405
307814,RUA TABAJARA 2050 SA0 JOrAO BOSCO
531531,RUA TAMOIOS 722 CAMPINAS
638331,RAMAL SANTA CLARA None FAZ SANTA CLARA
356361,RUA BARAO DE MELGACO 6710 ESPERANCA BOA
588363,RUA MARET 707 ADALBéRTO ARgAGAO
711829,AVENIDA TREZE 59 PIQUIA PLATOD O
119953,ESTRADA RO RO 60 ZONA URRAL
1302,AmVENIDA CUIAA 4774 oCIDADE ALTA
249067,RUs DINAMARCA 2343 PEDRIHNS
393064,AVENIDA DESIERIO DOMINGOS LOPES 3892 CETjRO
825771,RUA VINTE E QUATRO DE AGOSTO 3781 bILA AFLCAO
674144,RUA DSA VIiLETAS 387 VILAa DfO INCRA
103401,AVENIDA AVENIDA DOUTO RLEWERGER 3101 GUsJARA MIRIM
1141723,RUA LABRAE 1544 GRANDE VITORIA
123798,BRASIL 1112 NOVA BRASILIA
195177,AVENIDA REçIFEo 1216 NOVA PIMENTA
196539,AVENIDA PDARE ANGELO 306 JARDIM DAS OLIVEoRAqS
106087,SITIO SITIO SAO CARLOS None SANTO ESP CjOM DIVINO
384513,RUA SETECENTOS  EUM 515 MAROS FREIRE
412059,RUA JOSE CUNHSILVA JR 2697 SETOR 6
712798,RUA BL 13 1000 PLATO DO PIQUIA
39472,AVENIDA AFONSO PENA 2936 PRïNCsSA ISABEL
526374,RUA VALERIO CALDAS DE MAGALHAES None MAUEL URBANO
309507,RUA TENREIRO ARANHA 1271 AREAL
48123,RUA ANAPOLíNA 1785 LIBERDADE LIBERDADE LIBERDADE
900610,AVENIDA BI$PO MASSA 807 CIfADE NiVA
618889,RUA SAO PAULO 46 BELO JARDgM 1
381816,RhA 2256 JARDIM PRIMAVERA
722610,RIO IGAPO ACU 245 IGAPO Açú
842615,RUA PzSTOR PEeEIRA 1966 LIBERDADE
575277,RAU G 110 BAIRRO CORRENTE CORRENTE
422401,RUA 15 DE OUTUBRO 2372 SsTOR 01
778147,RUA TRINTA E UM DE MARCO 762 CENTRO
705058,AVENIDA CASTELi BRANCO 77 CENTRO
676675,jRUA PADRE LEAO 432 AO FRANCISCO
727727,IGARAPE ACUA None AGUA BRzNAC
675091,RUA SAO LUIZ 126 VILA DO INCRA
1017489,RUA BOCA DO ACRE 182 ATNREDO NEVES COMUNIDADE NOVA CONQUIST
1046608,COLHELHIERAS RUA 303 CIDADE DE kDESU
346552,AVENIDA NORTE SUL 6570 BAIRRO OLIMPICO
436959,LINHA C 105 44 C 15
485424,TRAVESSAv PAUINI 62 CENTRO
242561,RUA CHIRLEANE 6513 IAGRAPE
221893,RUA AFONSO PExNA 1132 NOSA SSENHORA DAS GRACAS
1011545,RUA BELA VI$A 705 GILBERTO METRINHO
556833,hRUA BELO JRADIM 305 RESIDNCIAL JOAFRA
375530,RUAg AV. OCTAVIO J. DOS SANTOS OU 17j00 3542 JARDIM DAS OLIVEIRAS
425581,RUA AONSOy PENA 112 NUIâO
77434,RUA PARIRI 3455 JO SATO
36677,RUA FRANCISCO ALVES 4628 BOM JfSUS
467792,RUA CARLOoSDE LIMA 2067 NOVO HeORlZONTE
323123,RUA PRINCESA ISABEL 2592 ROQUE
529453,RUA FONTINELE DE CASTRO 400 CNERTO
986220,RUá ALFAZEMA 681 JORG ETEIXgEIRA
325168,AVENIDA 31 DE 01 A 11 32 DE 22 A 12 11 JACI oARANA
336963,RUA DA SAUDADE 1142  ESILVA
626648,TRAVESSA GUARANI 91 AVIARIO
950450,1 2RUA 26 NOVA CIDADE
892814,AVENIDA RIO MAR None NOSSA SENHOpRA DAS GRACAS
440338,RUA DOS AMIGOS None CENTRO
217907,ESTRADA DA BALSA 352 PANAIR
637748,RAMAL POLO BENFîCA 190 POLO BENFICA
223732,RUA ALEcANDRE 6374 LsOINHA
749040,RUA QUINZd DE NOVEMBRO 209 CENTiRO
735958,IGARAPE IGARAPE TAPAGM 8546 TAPAGêM
681757,RUq FABIO BAeTOS None AONI
677435,ROI CURUMITA 21 BOA VIST AVISTA
779138,RUA SANT0 ANTOINO 299 SANTO ANTONIO
384489,RUA SETECENTOS E TRINTA E UM OU JOSE GOMES FILHO 1656 CRISTO REu REI
302556,RUA RUA SALGADO FI1HO 986 MAT0 GROSSk
930958,BECO SOLIMOES 406 LIXO
796913,RUA AçACIO LEITE 2376 IRACY
1017979,RUA BO MJARDIM 622 COPENSA
711043,AVENIDnA GETULIO VARGAS 1932 CENTRi
541067,BECO CxABO MARTINS 60 BAIRRO v15
932898,BECO WASHINGTON LUIS 11 PETROPOLIS PETROPOLIS
529754,RUA GUAJJARAS 486 çAMPINA$
810839,IGARAPE ILHA DO AMATARI None COM NOSSA SENHORA DE FATIMA
247255,UA DANIELA 1416 TRES MARIAS
539872,AVENIDA NORTE 993 TúCUMA II
637435,RAMA1 OTAILIO 6 TRANSACREANA
785414,RUvA 42 CàCAU
1128469,RUA JASMIM JASMIM 42 TANCREDO NVEES
1005906,RUA B2 620 ALOtRADA
319179,RUA DELEGADO MAURO DOS SANTOS 1151 AGENOR M D CAfVALHO
55592,RUA JOSE VIIRA DO COUTaO 746 JARDIMg ITALoA
185140,fUA ITAMAURU GOES DE SIwUEIRA 669 JARDIM AEROPORTO
231998,RúA ARTUR NAPOLEO 3745 SAO JOAO BOSCO
538253,AVENIDA FqRES FEGALHI 338 SORBA
1114979,RUA RUA 111 PARQUE 10 DE NOVEBRO
698463,RUA BEIRA RIO 19 BEIRA RIO
156286,RUA TRINT AE UM DE MARCO 1904 BAIRRO SwNTIAGO
476304,RUA RIk DE uANEIRO 1593 ACRELãhDIA
556198,RUABEIRA RIO 563 BAIRR OCqIDADE NOVA
162633,RA SO PAULO 1285 NOVA BRASILIA
818169,RUA MARIAf DURICO DURICO 63 JURUq
811656,RjAzMAL DO JAMANA 17 DO CARMrO SENHORA NOSSA
948824,R A10 457 ALVORAA
443893,LINHA 5EIS LOUCA 87 None
837010,RUA ALEXANDRE JOAQúIM 2153 LIBERDADE LIEBRDADE
834799,RUA CONCEICAO BASTOS 1581 LIBERDADE
1107388,RUA GRACILIANO RAMOS ANgIGA RUA RUA J UM 240 NOVA fElUBLICA
1020935,R BRASIL 172 COMPENSA
979833,RUAA BORBORA DO MATO 138 JORG TEIXEIRã
509339,RODOVIA BR3p64 179 LDEIA KAUTKINO
516020,RUA ARICURI 1405 ZENAIDE PAIVA
823073,RUA CHIQUITO PAiIVAe None LIMPA ABRRA
982458,RUsA AFONS OMOTA 92 CIDADE NOVA
1000107,RUA ARUANA 13 JORGE TEIXEIRA IIIE TPA
648640,PARDE LEITE 786 18 DE SETEMBRO
1136592,RUA JOSE GUILHERME ANTîGA RUA I DOIS 90 NOVA RwPUBICA
910838,BECOc ARTHUR RCUZ 226 SAO FRANCISC0
908899,AVENIDA SENADORA RAIMUDNxO PARENTE None zLVORADA
239690,RUA CAPAO CANAO 235 TES MARIáS
160737,RUA PRESBITERO HONORATO jPEREIRA 2588 SAO FRANCISCO
6473,70 LINH 44 VIoA MARCAO
982704,RUA AFRANIO COUTINHO None AMAZNOINO MENDES
230835,RUA AQUILES PARAGUASSU 3842 CIDADE DO LOO
254760,RUã ESLPENDOR 4514 ESCOAL DE PLOICIA
695132,AVNEIDAw MARIUA 3 NOSSA SENHORA NAZARf
486544,RUA CREUZA OLIVEIRA 3450 CENTRO
391483,LINHA 94 NORTE 17 ZONA RURAL
682900,AVENIDA PARANA 991 CENTROm
363929,AVENIDA DAS VIOLETAS 1333 JARDjM DAS DAS OLIVEIRAS
602601,RUA SAO PEDRO 229 NOVA ESPERANCA
532673,RAMAL ENCO 13 APOS A PRIMEIRA PONTE
723930,RUA WILSON MAUES 400 zCANUMA
787825,RUA DA CASTANHEIfA 228 SAO JOSE
830034,AVENIDwA GILERTO MESTRINHO 1308 LIBERDADE
337109,RUA GETULïO VARGAS 1984 CUNHA E SILVA
99762,AVENIDA MIGUpEL HATZINAKIS 3034 GUAkJARA MIRImM
530174,RUA JOSE CICERO DA SILVA 353 PEERGRINO
1066108,RUA DAS PALMEIRAS 87 SANTA ETELVINA
850103,ACESSO qO IGRAAPE 66 PARQUE 10
171366,RzU GOIAS 3995 CTENRO
129259,RUAA MAPA 2435 J
17593,RUAjt DISTRITO FEDERAL 3315 SETOR 5
1091011,RUA ELIETE SI1VEIRA 56 SAmTA
187464,RUA ADOLPHO PADRE ROHL 1046 NOVA OURO PRETO
1127598,RUA JAPIIM 649 CIDADE DE DEUS
383077,RUA SEISCENTOS Ee QAURENTA E QUATRO None SESI
785981,URA 13 91 CACAU PIRERA
273979,RUA J0SE BONIFACI0 2377 PEDRINHASj
779539,TRAVESSá DO uNCRA 1015 NOAV HUMAITA
379320,RUA MANhABERA 744 SêTOR 28
739221,ESTRADA OD CAMBIzE 1 ECNTRO
150506,RUA PEDRO TEIXEIRA 998 ECNTRO
1109863,RúA GURUlPI 207 REDENCAO
369088,AVENIDA TRINTA OU BRASIL OU 640 6566 SëIS
1035707,RUA CENTO E QUARENTA E DOIS 6 C NOVbA
201408,RUA RUI BARBOSA 750 DAS OLIVEIRAS
212091,AVENIDA RAIMUNDO CANTUARIA 5791 TIRADENTES
1102366,RUA FRANK SENNA 5 JORGE 4 ETIXEIRA ETRAPA
493239,AVEINDA LAURO LAURO MULLER 953 JOAOALVES
518080,TRAVESSA ANTONIO BARROSO BRAGA 114 EPSERArNCA
158985,fUA DOUTOR ANTONIO LAZARO DE MOURAd 558 JD DOS MIGRANTES
981744,RUA ADELSO ROCHA 98 VALE DO SINAI
267096,RUA ITATIIá 9153 SAO rRANCICO
618188,RAU eAO JOSE 148 IVsTE VARAS
963880,RUA 26 9 AMAONINO
667713,RUA DEZESSETE DE NOVEMBRO 377 CNTRO
324251,RUA SENADR ALVAR0 MAIA 1123 OLARIA
417332,RUA RAACAJU 222 $ETOR 8
1146725,RUA LONDRES 599 GILBERTO MESTRINHO
172152,RUA PORTO ALEGRE None CENTRO
1116302,UA IGARAPE rO 40 56 DISTRITO IDNUSTRIAL
267561,RUA IVAN MARROCOS kARROCOS 5135 CASTANHEIRA
868795,AVENIDA DARCY VARGAS 734 PARQUE DEZ DE NOVEBMRO
476088,RUA MINAS GERAIS 3 AfRELNADIA
655453,RUA PIAgUIu 251 CIDADE NOVA
738403,RODOVâI BR319 159 BR 319
490712,RAvMAL CIMENTEIRA 2 900 LOTë1 8
959762,RUA 21 3 mCIDADE NVA
1082558,RUA DOMINGOS LEITE ANTIGA HENOCH REIS 47 BAIRRO DA PAZ
91161,URA VALE FjORMOSO 3192 BAIRaRO LIBERDADE
843238,RUA GONCALVES 2120 SAO
634475,TRAVESSA SAO SEBASTIAO 46 EmSTACAO NOVA
704789,RUA WE 519 FILADELFdIA
832611,RUA AVARAéS 215 PARECaIDA
468613,RA SELMA REGlNA 1518 NVOO HORIZNTE
346521,AVENIDA NkRTE SU| 6088 CENzTR
251572,RU DOZE DE OUTUBRO 7036 APnONIA
718908,AVENIDA AVENIDA CONEGO BENTO 1798 RECREIO
574640,RûA FRANCISCO GOMES 384 NOVAq yESPERANCA
1022585,U AC None PARQU E1w0 CONJUNTO JARDIM AMAZONAS
189290,RUA DOM PwDRO II 186 BAIRRO JARDIM NOVO ESTADO
204376,AVENDA BRASIILA 622 ROQUE
711108,AVENIDA GETULIO VARGAS VARGAS 2135 CENTRO
468616,RUA SELMA REGINA 1553 NOVO HORIZONTE
388855,AVENIDA CAPITAO SkLVIO None CENTR0
966178,RUA 31 DE AGOSTO 13 TNACREDO NEVES
1058794,DA DA PAZ 33 AMPOS SALES
392782,AVENDIA BOGOTA 3560 IDMENSAO
153109,RUA RUA RODRIGUES ALVES 897 A OPEDRO
177121,RUA FLORIANO PEIXOTO 2741 SETOt 14
73049,RUA SERGIPE 788 CêNTRO CêNTRO
84295,RUA ANGELO SANTOS 8478 SAO OMINGO5
1050116,RUA CRISCjIMA 212 CIDAE DE EDUS
