id,endereco
1029211,RUA CANUMA 5 PETROPLIS
1019807,eUA BOOT ROSA 50 JORGE TEIXEIRA
665253,TRAVESSA HILTON LESSA CATAO 1610 COPAyCABANA
76572,RUA GUARANI 2706 CRUZEIvR
990683,RUA AMAZONINO MENDES 68 PETtOPOLIS
661064,ESTRADA DO IPEPACUNHA 2506 PEPACUNHA
7699,AVENIDA CANAA 2528 SEOTR 01
951903,RUA 14 48 PARQUE 1b0
427919,RUA TRANSCONTINENTAL 881 BAumRRO UNIAO
36592,RUA FERANNDO ESSOA 4488 OBM JESU5
962581,RUA 42 42 CIDADE NOVA
398698,RUA MACHADO DE ASSIS 5240 CENsThRO
1008007,RUABARREIRINHA 384 GRANDE VITORIA
728906,RIO PURUS 3 SANTO ANTONIO DO APITUAR
322790,RUA PASTOR LEONAeDO 3622 CIDADE CIDADE NOfA
910494,BECO ANTONO PIdNTO 14 BAIRRO BAIRRO
1145595,RUA LIMA BACURI 342 CENTRO
435636,RUA PAPGAAIO 2228 SETOR 05
545294,E5TRADA SA0 FRANCISCO 1549 SAO FRANCISCO
118581,RUA FREIe ACNECA 1359 SEOT R07
272240,RUA J0AQUIM ARAUJO oIMA 3131 POlRTO VEIHOx
221130,sRA ABOBORA 5481 ONA
919631,BECO ESPERANCA 480 PLANALTO
694820,RUA DOUTOR JULIO TAUMATURGO LOBO 443 NVOhO CEU
1076377,RUA DO COMERCIO 172 CIDADE DE DéUS DEUS
197462,RUA ALAGOSA 82 JARDíM DAS OIVEIRAS
713818,dRUA JqOAO GABRIEL 2438 CENqRTO
829856,AVENIDA GETULIO VARGAS 694 BIRIBIRI
1018267,RUA BOMc JeESUS 23 III ZUkBI
291710,RUA PAULO FRANCSI 2373 ZONAr dUL
1125599,AJACARE RU 385 JORGE TEuXEIRA
907943,AVENIDA SAO MARCOS 13 NOVO SIRAEL
1086398,URA DOZE 352 ALVORADA
137179,RUA DA PROCLAMACAtO 535 PRIMVAERA
1044307,RUA CINQUnENTA iE SETE 18 CIDAEs NOVA
829552,AVENIDA DA CORRENTEZA 2074 CORRENTEZA
495108,ENTRADA SAO JOSE 820 PROXIMO LIXAO
235615,UA BERIMBAU 1713 CASTANHEIRA
404041,AVENIDA JORGE TEIXEIRA 3977 ALTO tPARaAISO
893615,AVENIDA RIO NEGRO 86 COdjPENSA
116806,RUA RUA RIO DE ANEIRO 3332 SETOR 2
894481,AVENIDA RUY ADRIANO DE ARAUJO ARAUJO JORGE 1229 CONJUNTO JOAO PAULO
800474,RUA DAMSO SOUZA BARRIvA 27 IRAY
612610,RUA DOM PEDRO II 52 BOQUE
582362,RUA JULIO MAIRANO 602 TAQUARI
335099,AVENDIA NATALINO R. JAVARINI 1286 VILA BANDêIRAy BRANCA
966578,33 RjA 20 NOVA CwIDADE
54481,RUA JOyGE AMADO 2322 CONJUNTO HALLEY HALLEY
789819,RUA PRINCIPAL 345 CACAU PIRERA
370434,AVENIDA BARAO DO RIO BRANCO 1726 BAIRRO SAO JOSE
611680,RUA CAIPTAO CIRILO 20 AgIAIRO
23274,RUA LAJES 4218 SETOR 09
1138212,RUA JUAZEIRO DO NORTE 142 TERA N0VA
767929,RUA BOULEVARDfALVARO MAIA 396 CENTRO
464834,PIONEIROS AVENIDA DOS 2539 CENTRO
396594,AVENIDA INDêPENDENCIA 5195 CENTRO
385264,RUA UM MIL qQUNHENTOS E OITO 2481 CRISTO REI
409422,RUA ALTA FOLtESTA 1270 SwTOR 2
212624,AVENIDA RIO DE JANEIRO 1367 AdEAL
212860,AVENIDA RIO DE JANEIRO 3074 ROQUE
106440,AVENIDA FRANCISCO VIEIRA DE SOUzA 1700 CëNTRO
1070748,DEZENOVE RUw 23 CIDAD NOAV
885836,AVENIDA NEPAL 22 NOVA CIsAD
521533,RUA 07 E SETyEMBRO 140 BAIRRO SAO FRANCISCO
502439,RUA MATO GROSSO 2373 SAO JOSE
1090794,RUA EGITO 21 CIkDADE sE DEUS
375180,RUA ANTONIO P. DOS SANTOS OU 513 308 JARDIj AMERICA
396149,AVENIDA vASTELO BRACO 4064 CIDADE ALTA
1017083,RA BOA dVISTA 10 LIRIO LIRIO DOV ALE
1094057,RUA ESPIRITO SANTO 498 COL TERRA NOVA
364470,AVENIDA FLORIANOPOLIS OU 2005 7528 SETOR ZICO OU 26
183177,RûA CELSO CARMINATIc 568 JRDIM âEROPORTO
372542,RUA 107 879 BARíRO SAO JOSE
115031,RUAP ARANq 2584 SETOR 01
643619,RAMyAL RODO 75 R0DRIGUES ALVES
505945,TRAVESSA DA ALEGRIA 141 BAIRRO VINTE E CINCO eE AGOSTO
29909,RUA URA FLOR DO IPE 2578 SETOR 4
561250,RUA CICERO LEAO DE PAIVA 188 RESIDENCIAL IOLANDAs
1009185,RUA BEBEIRBE 18 NrOVO âLEIXO
419259,LINHA 148 pSUL 2 ZOhA RURAo NOVO HORIZONTE
246498,RUA DA gPAZ 33 CALAMA
205261,AVENIDA 3494 POeT0 VELHO
397271,AVENIDA MARECHAL DEODORO 4379 CEmTR
576246,RUA GUAJARA 150 BAIRRO CïDADE NOVA
207629,AVENIDA FARQUrAR 7286 NACIONAL
419496,15 NORTE 20 NOV OORIZONTE
496243,RUA RUA ALFRDEO TELES 306 CENTmRO CENTmRO
701287,BECOC ASTELO BRANCO 113 CENtTO
255778,RUA EUSTAQUOS ILVESTRE 4478 cESPERANCA
294721,rPIRITUBA 384 AYRTON SENNA
1063366,RUA ADS CACIMBAS 79 SOA RIAMUNDO
807205,RyA PEDRO 1195 JUNIOR NOGUEIRA
202319,RUA MsAJOR AMARANTE 718 JARDIM DAS OLIVERIAS
969562,RUA 45 12 OVO ALEIXO
756046,URA ALFREDO DE SA NATUNES 601 CODAJAS
241356,RUA CASTILHO 8475 TIEXEIRAO
549169,RUA 7 DEJULHO 100 CALAFTAE CALAFTAE
1138970,RUA JUkIO EVRNE 61 A|EIXO
73722,AVENIDA GmUPORE 2755 SANTA LUZIA
1015009,RUA BERNADO CAnRAL 228 OCROAOD
1078005,RAU DO QUARNETAO 12 CMPENSA CMPENSA
349258,AVENIDA VINTE E CINC DE AGOSTO AGOSTO 5069 CETOR
1082440,RUA cOMICIO SATNOS 32 CIDAED DE DEUS
309957,TEOsDORA RUA LOPES 9527 MIANA
959619,tRUA 208 10 NOVA ICDADE
364103,AVENIxA DEZESSET 1778 BELA VISA
1079072,RUA DOcS 8 OPERARIIO J0SE SAO
1129619,RUA JEdICO 275 CIDADE DE DEUS
1080363,ODIS RUA 67 CIDADE ONVA NOVA
195348,AVENIDA RIàCHUEO 1147 BNH
134022,RUA CASTANHEIRA 3092 JK
643474,RAMAL PARANA DOS MOURAS 74 LUZEIR02
1021393,RUA BRASILEIA 204 COMPENSA
981375,RUA ADAISLON LOPêS 129 SANTA
107049,AVENIDA RIO ROI BRANCO 2556 SETOR
297625,RUA QUINTINy BOCAIUVA 2899 SAO CRIeTVOAO
1069134,RUA DEZ 29 ALEIXO
355994,hURA X 742 tBAIRRO hCIDADE ALTA
1106760,URA GOIANI 4 PLANALTO
347362,AVENIDAP ORTO VELHO 5987 SAO CRISTOVAO
918633,BECO DO FRANCO 7 CMOPENSA
456960,SENA IRTON RUAA 3893 IDADE BAIXA
322221,RUA PADRE CHIQUINHO 74 SAO CARLOS
602264,SAO JOSE 79 JORGE LAVCOAT
532787,RAMAL ENçO LLINHA 7 167 RAMAL DSAC HACARAS
150967,RUA PORTO ALEGRE 1681 VALPARISO
478587,RAMAL QUADRA 13 3 PORO LUI
3386,AVENIDA MARECHAL RONDON 2847 PRINgCESA ISABéL
15571,RUA CASTRO ALVES 3686 SETOR 06p
447380,RDOVIA R 470 90 TRAVESSAO FORMIGUINHA
459295,LINHA 02 10 None
409073,AmVENIDA POROT VELHO 2690 SETOR 05
756933,RUA LEVI 97 CiDAJAS
13455,RUA BASILIO DA GAMA GAMA 3368 COLONIAL
917150,BECO DAk rPAZ 27 COROADO COROADO
62805,RUlA PADRE MANOEL DA OBREGA 225 NOV ESPEANCA
531304,RUA PROJETADA 03 170 SAO CtISOVAO
44770,AVENIDA PORTO ALEGREg 111 NOO CACAOL
11507,RUA ABEL COUTO 2845 SETOR 08
16485,RûA CORA CORALINA 3750 SETOR 11
743959,RUA CESARIO CAMPELO 395 CETRO
626341,TRAVES$A GALDINO 58 BAIRRO SANTA HELENA
385476,RUA V QUATRO 3 dOHA
654582,RUA nMANOEL MANOEL GONCALVES 95 N OBRINHO
790584,RUA TRES 113 MUTîRkAO DO CACAU
304842,RUA SEIS 31 NOVO HORIZOmTE
743587,RUA CMPaOS OLIVEIRA 333 ITAMARzTI
937814,BECO SAO JOSE 138 GLORïA
1113670,RA HUMBERTO CALDERARO FILHO 624 ADRIANOPOLIS
74413,AVENIDA RIO NEGRO 4159 CETRNO
495089,THAUMATURGO BOULeEVARD 357 CENTRO
707779,RUA LUZ BRAGA 72 BOM JESUS
193541,AVENIDA DO SEXPEDICIONARIOS 158 BUENO PIMENTA BUENO
550990,RUA âIRTONm SENA 9 PkACzAS/XAVIER MAIA
822881,RUA MAd 2515 None
478566,RAMAL oROJETO 2 QUADRA 27 5 PROJEnTO REDEhCAO 2
725278,COMUINDAE SAO MIGUEL 7 RIO MpANACAPURU
436994,LINHA C 105 2010 RURAL
91368,RUA WALTER GARCIA 4102 JORGE TEIXEIRA
64008,TRAVESSA B 1612 INDUSTRIAL
872506,AVENIDA EFIEGNIO SALES 2222 LEIOX
78350,RUA TUPINIQUINS 3135 CRUZEIRO
1053313,RUA CURUAI 1140 bCIDADE DE DEUS
1074253,RUA DINMAARCA 43 FLORES
585174,tUA M 370 WILSSON RIBEIRO
273732,RUA JOSE BONIFACIO 845 OALRIA
494098,SETE AVENfIDA SETEMBRO DE 418 None
58149,RUA PEDRO SPAGNOL 3985 mToEIXEIRAO
554250,RUA ARI RODRIGUES 483 ãBRfAAO ALAB
604671,RUA SETE DE DEZEMBRO 527 PLAACS
170348,BAHIA RUã 3788 CENTRO
170029,RODOVIA 257 3389 CENTROr
918148,DAS PEDREIRAS 17 CMOPEmSA
144278,RUA JOAQUIM FRANCISCO DE OLIVEíRA 1603 N0VA BRASoLIA
1053019,RmUA dURITIBA 338 mOVA VITORIA VITORIA
1042460,RUs CICNO DE SETEMBRO 504 SAO RAIMUNDO
1079701,RUA DOvIS 28 FLOR
505342,RUA MAJOR ASfSIS DE VASCONCELO 1165 25 E AGiSTO
603511,DENOMINACAO SEM RUA 24 PLCAAw
533538,RODOVIA AC 40 3 POcLp 2
19715,RUA FRANCISCO CHARGAS 1715 MARECHAL RONDNO
856027,AVENIDA AUTAZ MIRIMm ANTIGA GRANDE CIRCULAR 5632 SAO JOSE OPERARIO
1044598,RUA CINQUENTA E UM 16 CIDADE NOVA
479151,RU 02 400 BELA VISTA
443560,LINHA 05 80 Nuone
68913,RUA AMAPA 1911 CETNRO
128635,RA 7D E SETEMBRO 2055 vCASA PREwTA
472004,AVEwIDA PARAISO 2783 SEvTOR o1
687141,E SILVA RUA COSTA 227 CNTRO
733510,RUA AUTAZ MIRM 44 CENTRO
276293,RUA JULuz 6805 IGARAPE
796338,RUA 1. DE aJANEjRO 2537 BRAGA I ExUARDO
311001,RUA 644 FLORESAT
866483,AVENiIDA COmSTANTINO NERY 3451 CHAPADA
656761,RfUA RfUA SIQUEIRA CAMPOS 416 ACFEAZL
118212,RUA TIAGO MORERIA 1940 TAIRLANDwIA
171290,RUA GOIAS 3287 CENTOR
511963,RUA DE CATSRO 374 FONTINaELE
59469,RUA RIO GRANDE 1243 LIERDáDE
996714,RUA ARARA 75 CN OiVA
606418,RUA TIAO bATREZA 454 CICO MENDES
1004031,RUA B 129 CAMPOS 5LES
288945,RUA OROIN 2973 PORTO VêLHO
391266,LINHA 74 SUL 74 ZONA RURAL
510440,TwRAVES5A SAO FRANCISCO 106 MIRITIZwAL
194701,AVENIDA MACEIO 2145 NOVA PIMENTA
478765,RâMAL RAMAL TRAVESSAO 1 56 ORTO LUIZ
1130230,RUAJERUSALEnM 58 MAUAZINHp JERSUALEM
246787,RUA DA PISTA PISTA 111 CENfnRO
23883,RuUA MAChAUBAS 4817 NOVE
931897,BEdO UIRAPURU 3 3 75 CORwOADO
911191,BECO ApYRTON SENNoA 104 MAUAZINHO
7599,AVEINDA CuANAA 1793 AREAS ESPECIAIS
496193,UA ApFREDO TELES 136 J0AO ALVSE
923905,BECO MOSSORO 100 SAO FRNCISCO
1093590,RUA ESPERsCNA 74 JAPIIM
794196,aAVENIDA LIBERDADE 4831 lMAMUOD AMED
596469,RUA PRINCIPAL 541 PARQUE INDUSTRIAL
1116382,40 RUA DO IGARAPE 1100 DISTRITO INDUSTRIAL
13860,RAU BOM FUTUROp 2164 APOIO SiCIAL
620884,TRâdVESSA ACRE 55 AEROPORTO VELHO
790392,RUA xSEM DENOMINACAO 899 CACAU PIRwERA
698437,RUà AUGUSTO MONE NEGRO 2 CAMETA DO RAMOS
696133,RUA ANAUALI 76 SAO SAO FRzNCISCO
1120798,RUA DULCE IeMA 520 COL TERRA NOVA
264559,RUA HIGhANOPOLIS 9084 SOF RANCISCO
557855,RUA BOLIVIA 366 BAIXA DA CADEIA VELHA
646331,RUA COSTA E 1270 CENTO
818879,ALDEIA AU PIXbUNA 14 PAU PIXUAN
688542,RUA SATbA LUZIA 38 PALMEIRAS DO JAVARI
349083,AvVENIDA VINTE E CINCO DE AGOSTO 4283 CtENTRO
112427,RUA JORGE TEIXEIRA 1641 SETOR 0s7
899567,AVENIDA AVENID URUCARA 882 CACHOEIRINHA
307764,RUA TABAJARAr 1013 OLàRIA
921184,BECO INOCENCIO DE ARAUJO 300 EDUCANDOS
956848,RU 188 805 NOVA CIDADE
31496,RUA TAPEoJARA 5098 NOE
637402,OHLO DAGUA 12596 TRANSA ACREANA
943895,PRACA DO CONGRESSO 1029 CENTRO
1016225,RUA BOA wSPERAjCA 140 VILA DA PRATA
675644,RUA 1 DE IAO 73 CNETROs
264917,RUA HxUGO FERREIRA 3756 BAIRRO CIDADE DO LOBO
61199,RUA ALMIRANTE BARROSO 2625 NOVO HORIONTE
279398,RUA LûI GAMA 8022 PORTO VEjHO
645795,q 2539 aAOTI
962248,RUA 26 CIDADE NOV
687826,TRAVESSA AUGUSTO 33 CENTRO
342388,AVENIDA CECILIA MEIRELES 5637 ALTA CIDADE BAIRO
254936,RUA ESTANDARTE 7460 NIA
1112294,RUA HENRIQUE MARTINS 215 JORGE TEIXEIRA
971034,RUA 50 75 CIADE
815256,RUA CAeLOS AMORIM 528 SAO TOME
529160,RUA DOMINGOS GALDINO 123 CENTOR
18495,RUA ESPIRITO SANTO 3484 SETORa 5
476626,RUA SETE aUEDAS 1379 ACRELANDIA
396637,AVENIDA JORGE TEIXEIRA 4839 çENTO
82190,LIMOEIRO 1186 SETOR 0009
788583,URA J 47 MUTIRAO CACAU
669467,RUA C0RONEL BRANDAO 1214 ENTRO
245335,RaUA CURkTIBA 3072 ACLADINHO
1061873,RUA SvEVALHO 200 RIZ
738414,RUAR UA 1 10 ARACA DO VILA
270329,RUâ JOACABA 6365 ZONA SUL
543113,ESTRADA ALBERTO TORRES 160 GERALDO FLEMING
915264,BECO CENTRAL 34 CO1ONIA ALEIXO
1019182,RAwU BOM PASTOR 509 COLONIA TERRA NOVA
1105368,RUA GERALDO COST 11 SAO FANCISCO
836820,RUA JOAOX XIII 1361 CETNRO
236840,RUA BORGES DE MEDEIROS 9618 MARINAA
1109048,RUA GUARDALUPd 169 JORGE TEIXEIRA
259315,RUA RUA FRyTAL 4974 FLORESTA
223001,RUA ALEXANDRE GUIMARAES 1170 AREAL
798104,RUA ATONIO MENEZES 3557 SO CRISTOgAO
2738,AVENIDA RjIO DEJANEIRO 3913 CNyRO
1014564,UA BENJAMIN LIMAh 599 SAOw
511357,RUA ALEXANDREESTEES FILHO 506 CrNRTO
1044777,àLHO CIPO RUA 325 JORGE TEIXEIRA JOAO PAUL0 3
942002,ESTRADA DO BRASILEIRINHO 10700 PURãQUEQUARA
197531,RUA ALCINDA RIBEmIRO DE SOZA 794 ALVORADA
215168,AVENIDA URUsGUAî 510 NOVA PORTO VELHO
1134882,RUA JOSE ALVARESw MARCIEL MARCIEL 130 D0M PEDRO I
782540,RUA MANOEL CICINATO 146 IPIXUNA
1113959,RUA HUMBERTO DE CAMPOS 215 SAO JORGE
1011268,RUA BELA VSITA 379 GILBERTO MESTRINHO
152803,RUA RIO TAPAJOS 1188 DOM BOSCc
379823,RUA NELSON TREMEA 523 ECNTRO
739437,MIRA CAUëRA 24 CENTRO
531584,RUA TUPINIQnnUINS 574 CAMPINAS
734451,RUA MARIMBA MARIMBA 561 ISTA ALEGRE
341194,AVENIDA ARACAJU 6172 SàO CRITOVAO
578732,RUA ITUXI 77 PORTAL DA AMAZONIA
1112261,RUA HENRIQUE MARTINS 138 JORGE TEIXEIRã 4 ETâPA
892261,zVENIDA RI0 JAVARI 36 SENH0RA DAS GRACAS
242276,RUA CHEbUEVARA 8845 PORTO VELHaO
1031660,RUA CARLOS SANTOS 140 JORGE rEIXEIRq
1028675,RUA çNARIO 35 CIDADE NOVA
35192,LINHA 45 10 POVOADO DA 45
950572,URA 12 174 CIDADE NOVA
239054,RU ACAMBORIU 6063 POTRO VEjLHO
934546,kEBCO SANTA RITA 29 SANTá LZIA
660654,AVENIDA PRESIDENTE TANCREDO NEVES 930 AVELINO AVELINO LEAL
160797,RUA PRESIDEjTE CARTR 474 SANTIAGO BAIRRO BAIRRO
655431,RhA PIAUI PIAUI 37 CAFZEAL
734372,RUA MARGARIDA MARiGARIDA 281 NOVO HORIZONTE
57392,RUA MONsTEIRO LOBATO 3301 BAIRRO FLORESTA FLORESTA
927520,BECO SANTA LCAI 11 ASO SAO LAZARO
979107,RUz AA1 10 CIDADE NOVA
807680,RUA NOSSA SlENHORA DO ROSARIO 2467 BIRRO
618049,RUA SAO JOAO JOAO 768 SALES APOLONIO
1009777,RUA BEIJA FLOR 210 CIDADE DE DEUS
66402,LINHA 14 20 LINHA 14
86795,CAPMO MOURAO RUA 2183 JORGE TIXEIRA
745442,RUA E 31 ERA
404735,RUA B0M FUTURO 3783 ALORADA
1135222,JOSECASEMIRO 112 CENTRO
620530,RUA VETERANOn R PINTO 228 MANOEL JULIAO
310723,RUA TIJUCA 8628 bZNA LESTE
917511,BECO DA PRATA 22 TEIXéIRA JORGE
881986,áVENIDA LEOPOLDO PREES 430 EDUACNDOS
455836,LINHA MARCO OITO 38 MARCO OITO
616417,pRUA SANTA LUZIA 527 ELDORAD0
378483,RUA JOAO LiIBERTO MUNIZ 6331 JARDIM ELDORADi
804681,RUA PARAISO 3321 JARDIM JARDIM AMANDA AMANDA
804852,RUA PAwULO MENEZdS 19 SAO CRISTOAOy
524719,RAMAL SANTO ANTONIO 58 SANTO ANTONIi
220469,RUA 5 11 NObO HORIOZNTE
915278,BECO BECO CENTRwL 58 GLifIA
622974,TRVAESSw CANOA 32 MARtIA
319453,RUA DOMP EDRO ïI 1842 NOSSA ESNHORA SENHORA DAS GRACAS
1112435,RUA HERCULANO DE SOUZA 235 bAMAZONINO MEDNES II
405547,RUA PATRICIA MARINHO 3485 ALTO PARAISO
888015,AVENIDã PENETRACAO 98 tLOtES
609474,RUA VINTE cE SETEMRO 433 BO
1082465,RUA DOMINGOs LEITE 3 PARQUE 10
564137,RU DA MANGUEIRA 218 SANTA INES
64238,TRAVESSA MARTINHO LUTERO 1233 LIBERDADE
963615,RzU 251 48 NOVO ALEIXO
1060881,RUA DA SERRARI 61 PRESIDENTE VARGAS VARGAS
895588,AVENIcDA SOLIMOES 100 MAUoAZINHO
71439,RUA NOVA ZEpANDIA 1392 CENTRO
192986,AVENIDA COSTA E SILVA 406 ALVORâDA
748702,RUA RUA PEDRO MELO 914 ESoPIRIT SANTO
11930,RUA ALDEBARAN 4921 eRUAL
1061347,RUA DALAî 8 TANCREDO NEVES
148295,tUA MATO GROSSO 2688 DOM BOSCO
879517,AVENIDA J CARLOS ANTONY 796 CACzHOEIRINHA CACzHOEIRINHA
555822,RiA BARRA DO OL 318 BAIRRO CIDADE NOVA
901100,AVENIDA BRIGADEIRO HILARIO GURJAO 2513 JORGd TEIXERA 4 ETAPA
655813,RUA QUINTINO BOCAIUVA 1140 CENTOR
402542,RUA TIRADENTES 3498 CENTvRO
192749,AVENIDA CARLOS DORNEJE 75 PIMENTA UEO
168051,GROSSO MjATO AVENIDA 3224 ENTR
5342,AVENIDA CURITIBA 5137 çïDADE ALTA
708421,AVENIDA CORONEL RAIMUNDO PEREIRA 1487 NOSSA SENHORA DE FATIlMA
867365,AVENIDA COSME FERREcIRA 5939 SAO SAO JOSE OPERARIO
745989,RUA FRANCISCO LEAL DE CARVALHO 32 UNIAO
466198,LINnA 605 25 RURAL
433820,AfVEIDA MARACANA 1750 STOR 2d
577374,RiA HUGO CARNEïRO 122 BOSQUE
781740,AVENIDA VARCYHERCULAO 390 IPIXUNA
45753,AVENIDA RIOD E JANEIRO 498 NOVO CACOAL
392734,AVENIDA BELO HORIZONTE 4290 NOVA DIMENSAO
1015428,MIQUILES BEtNARDO RUA 1711 PETROPOLIS
151192,tUA PRIMEIRO DE MAIO 522 DOM cDOM BOSCO
350315,AVENIDA SAO LUIZ 4082 CEbNTO
531972,RUA MAJOR oEDRO 195 RAPIRA
383061,RUA SEISCENTOS E QUARENTA E DOIS 6522 SETiOR SEïS
79744,AVENIDA MARECHAL RONDON 2356 CENTROs
654824,MARAqNHAO RUA 472 CAFEZAL
80748,LINHA LINHA 3 EIXO EQUINA DA 05 5 SITIO SAO SEBASTIAO
464298,LINHA 32 20 RURAL ZONA
618496,RUA SAO LUCA 91 SBORAL
1124711,RUA J G DE ABREU 1815 PETROPOLIS PETROPOLIS
1125039,RUA JACAMIM 210 TARUMA COMUNIDADE TARUMA
392959,AVENIDA CECILIA MEpIRELES 6885 PLANALTO
73077,RUA SERGItPE 1309 CENTRO
603219,RUA lSEIS DE AGOSTO 951 BAIRRO 6 DE AGOSTO
232308,RúA ARUBA 9091 PORTO VELHO
1073476,RUA EZOITO DE OUTUBRO 50 COMPENSA
111778,RUA RUA JOAO 835 SEOR 07
1137647,RUA JOSE TADRES 786 SANTO ANTOIO
534634,CAMîNH0 JOAO NUNES 750 VZAEA
706371,UA TANCREDO NEVES 378 FRNCISCO
17924,RUA SABA DO 1158 SeETO 2
1026255,RUA CAIENA 412 NOVA CIDADbE
258433,RUA FRANCISCO COSTA 4355 CSTANHEIRA
758463,RiA PADRE DOMINGOS 865 CODAJAS
512617,RUA MARIA RAIMUNDA CHAVES 241 LIBERDADEl
157042,RUA VILAkGRANy CABRITA 336 URUP
403546,RUA ULISSES ULISSES GUIMALAES 4399 BAIRRO JARxIM AMERICA
608482,RUA VALREIO MAGALHAES 81 BOeQUE BOeQUE
938765,BCEO SAO MIGUEL 31 LIRIi DO VAoE
292385,RUA PEDRO LBENIZ 6858 PORtTO VELyO
742864,RU 70 ITAMRAATI
256265,RUA FARQUAR 350 bBAIXA UNIAO UNIAO
387733,LgINHA 155 72 155 CASçALHEIRA
213815,RIO RIO MADEIRA 2905 PROT VELHO
520979,AVEeNIDAJAPIIM 143 CkEnNTRO
42670,AVENoDA DE MARACA 1223 VISTA ALEGRE
847538,RUA DELCIO DELCIO ACHAO COsLHO 95 CNTR
327074,LINHADOIS 76 RIOxP ARDO
851024,ALAMEDA BObS 158 xALEIXO ALEIXO
300160,RUA RIO GRANDE DO SUL 3341 ZOA SU1
888523,AVENIDA PENETRACAO UM 1311 JâPIIM
66083,LINH 12 22 CACOAuL CACOAuL
711261,AVENIDA GxILBERTO MESTRINHO 10570 PLATO DOu PIQIUA
1148729,RUA LUIZ ANTONY 661 NOSSA SENHORA APARECIDA
1148419,RUA LiItS SOARES 113 CONk AMAZONINO MENDES 2
955518,RUA 17 318 ALVORADA
1105162,RUA GEISILENE FERREIRA 20 SATNA ETELVINA
906421,AVENIDA PROFESSOR NILTON LINS 600 FLORES
278210,RUA LRíO 6489 TRES MARIAS
410397,RUA CASTANHEIRA 2242 ST 3
461390,AVENDAJ K 126 BAIRRO BELA VSITA
1133772,RUA JONATHAS PEDROSA 921 PRiACA 14 DE JAmEIRO
983204,RUA AGUAS MARINHA 27 TANCREDO EVE5
25328,RUA MINAS GERAIS 3332 SETOR 05
285907,RUA MONTE AZUL 1901 ZNOA SU1
239605,RUA CAgNTARINHO 4433 NOVA FLORESTA
242407,RUA CHICO MENDES 2054 SAOtRANCISCO
319100,RUA DEELGADO MAURO DOS 666 AGENOR M DE CARVALHO
527213,RA FENRANDO GUAPINDAI 521 CENTO
1059903,RUA DA PAZ 438 CIDADE DE DEU5
212793,AVENIDA RIO DE JANERIO 2553 MATOcG ROSSO
943352,IGAdAPE SEM DENOMINACAO 245 BETANIA
945766,dUA 03 67 CIDADE NOVA
87575,RUA ESPERANCA 1906 CIDADE ALTA
15983,RUA jCEU AZUL 4863 NfOE
975729,RUAc 9 207 dAMAONINO MENDES
1092720,ERMANO ESTRADELI RUA 172 SAk
540476,UM AVEIDA 580 BAIRRO SAO FRANCISCO
717402,RIOPURUS PURUS 6 RIi PUURS
30982,RUA SàO VICENTE 2974 SETOR 3
394882,AVENIDA PRINCESA IZABEL 7855 SANTA LZIâ
899754,VNEEZUELA 52 TANCREDO GILvERTO MESTRINHO
868065,AVENîDA CRISTO REI 167 COROADO COROADO II
185117,RUA ITAMAURU GOES DE SIQUEIRA 292 JARDIM AEROPORTO
596051,RU AlRIMAVERA 370 AJRDIM BELO 1
92494,ESTRADA PCAARANA 2 ESIPAGO DO OESTE
1051848,RUA CUPIUBA 285 JOGE ETIXEIRA
928310,BECO SAOu RFANCISCO 301 CHAPAA
216269,BECO ATUM 3988 CALADINi
822244,PEREIRA SOBRINHO BECO 3281 VILA FALCAO
340608,RUA GOVERNADOR OSVpALDO PIANA FILHvO 1607 çNETRO
179214,LINHA 126 OU 13 36 LINHA 13 OU 126
602579,RUA SAOPEpDRO 115 LAELIA ALCANTARA
1013370,RUA BELO HORIOZNT 1830 ADRIANkPOLIS
716796,IGARAPE FLORESTA 8 RIO ACRE
999040,RUA ARESNAL DE MARINHA 514 COL0NIA OLIVEIRA AMCHADO
420467,AVENIDA JOAO FALçAO FALçAO 2535 SETOe 1
1120048,RUA IRACY IRACY NEVESb 66 DISTRIbTO INDUSTRIAL 1 E 2 2
548053,RUA f12 DE OUTUBRO 562 FLORESTA
248299,RUA DAS ORQUIDEAS 6375 ELDOARDO
37997,vRUA vRUA AIMORES 3487 CENTR0
445468,xRUA RIO BRANCO 2144 CENTRO
1096673,URA F 30 CAMoOS SALES
794632,AVENIAD MARIO ANDREZAA 3226 SAO FRACISCO
140016,RUA CEOPORANGA 980 DUQU CAXIAS DE
519222,TRAVESSA WALDEMAR S Dë LIMA 351 BEsLA VIST
647943,RUA ROBERTO ROLA 1230 CENRO
535966,ALAMEDA PORTUGAL 770 CONUJNTO ESPERNACA
454256,LINHA LINHA 41 34 LINHA 41 KM KM 4 PRIMAVERA DE RONDONIA
55354,RUA J0SE MhARQUES DE OLIVEIRA 5063 RIlOZINHO
925861,BECO PRIMEIRO MAIO 138 SrAO
60031,RúA 1074 TEIXEIRAO
615433,RUA PRINCESà ISABfL 54 ESTxACAO EXPERIMENTAL
274819,RUA JOSE DE ALENCRA 3720 OLRAI
834833,RUA çONCEICàO BASTOS 1820 LIBERDEA
1111572,HeAVANA RUA 211 NOfA iCIDADE
70568,RUA JOAQUIM CARDOSO DOS SANTOS 1594 CENTRO
498404,RUA DE PERNAMBUCO 1986 TELEGRFAO
381918,RUA PORTO VELHO 454 QUINTO BEC
767294,RuUA ARMANDO MNEDES 264 SAO FRáNCISC0II
