id,nome
405697,RU APRIMEIRO DE jAIO 3147 CENTRO
879473,AVENIDA J CARLOS ANTONY 293 CACHOEIRINHA
516481,RUA FRANCISCO AMBROSIO TAVEIRA 549 NAI ARwUJO
330746,AMARILDO CODREIRO RUA 4130 UNIAO BANDEIRANTE
967088,RA 37 37 COMUNIDADd PORTELINHA SAO JOSE 2
1081839,RUA DOIS DE AGOSTO 146 PAQRUE 10
308261,RUA TAMAREIRA 4138 CONCEICAO
928215,BECO SAO FRANISO 93 TANCREDO NEVES
598215,RUA RADjOFAROL 487 GLORIA
17327,RUA DAS SAFIRAS 1380 APRQiE DAS GEMAS
504959,RU TAVARES LIRA 250 JOAO ALVES
661945,RUA ELPIDIO DEANDRADE 434 CENTRO
595000,RUA oLINIO BRàNDAO 31 hAE
557085,RU BENJAMIN CONSTANT 13 CENrRO CENTRO
154282,RUA SENA MDUREIR 3645 OJRGE TEIXEIRA
749576,RUq RUI BARBOSA 123 CNTOR
434631,RA CMBACICA 1177 SETOR 05
351927,RUA CASTELO BRANCO 585 CIDADE ATA
825907,RUAW ALDOMIRO CRUZ 3097 BAIRRO DE DEFATIMA
1077665,PASSEIO RUA OD 75 kNOVOISRAEL
145269,RUA JOSE SARNEY 1218 JARDIM PRESIDENoAL
667744,RUA DOS None CONTAmNTINO MEOL
5367,AVENIDA jGUANABARA None CIDADEApTA
556283,RUA BELA VISTA VISTA 114 CENTRO
122070,RA EPITAFIO PESSAO 4087 BAIRRO zJARDIM sO ESTADOS
967885,RUA 4 445 ALVORADA
454951,RUA TEOTONIO VILELA 25 NOVA ESPERANCA
75607,BqHIA RUA 4753 MAOT GROSSO
1112749,RAU HpLANDA 45 FLORES
300216,RA RIO RANDE DO SUL 3650 ZONA SLU
885884,AVENIDâ EPAL 48 NOVA CIDADE
1150678,RUA MACEIO 61 NOSSA SENHORA DAS GRaCAS
743894,RU AUA 41 ITAnãRATI
642478,PROJETO BOM VENTO 117 PROJETO PARANw
1068124,DELFIM RUA rE SOUZA 711 BAIRRO PETROPOLIS
1100811,RUkA FORTALEZA 523 ADtRIANOPOwLIS
677859,NATAL 32 ãLDEIA MRAJAI
784653,AVENIDA PURUS 425 SAO FRANCISCO
112854,RUA MANOEL RIBEIRO MENDEa None 07
1108020,RUA GUAJARA UAJARA 87 REDENCAO
715733,RUA NOSSA SENHORA DE NAZARE 98 MzCAXEIRAL MzCAXEIRAL
329888,RUA 49 1 NOVA MUTU
335487,AVENIDA RIOs BRANçO 1078 CUNHA E SILVA
716582,ESTRDAA LINH A2 PA MONTE 1701 PA MONTE
170538,RUA CANARIO DO REINO 3348 BAIRRO BOM vUTUR
172088,RU PIAUI 3339 CENTRO
128541,RODOVIA BR TREZENTOS E SESSENTA E QUAT 2552 PRîMAVERA
131309,RUA BEIRAR IO 133 yCASA PRETA
1019560,RûA BORBã 1280 CACnOEIRíNHA
44768,AVENïDA PcORTO ALEGRE 111 NOVO CACAL
893991,AVENIDA RIO NEGRO 216 SANTO AGkSTINHO
742706,RUA ALCERIN 303 bRNADE VITORIA
1146475,RUA LO LO A TRëS 11 ALEIXO ALEIXO
673440,RDOOVIA BR 317 39226 VILA PIA
166237,AVENIDABRASI| 2724 CENTRO
847188,MAIO 31 DE RUA 72 CpNJUNTO NOVO
877426,AVENIDA IGARAPE DfEMANAUS None rCENTRO
520260,AVENIDA RAIMjNDeO HENRIQUE LOPES None CENTRO
604989,RUA eETE DE SETEMBRO 1045 FLORESTA
1151971,RUw MAJOR GBARIEL 1234 CENRTO
942757,ESTRADw JOSE ROMA0 1279 SAO JOE OlERARIO
908782,AVENIDA ENADOR RAIMUNDO PARENTE None AoVORADA
46730,RONDON AVENIDA MARECHAL 3019 PRINCESA ISABEL
104420,AVENIDA PoRINCES ISABEL 3743 GUAJARA MIRIM
133346,RUA 72 URUA
212592,AVENDA RIO DE JANEIRO 131 RmOQaUE
355569,RUA RUA RUA TOCANTINS 5116 SAO CRISTOVAO
134173,RUA CASTELO BRANCO 477 RIACHUELO
1111421,RUA HAITI HAITI 169 NOVA CIDADE
426594,RUA EDUARDO OMES 516 PA|HEIRAL
774224,RwUA DA 304 SANTO SANTO SANTO ANTONIO
834969,RUA DANIEL SIMyOêS 2915 PAARECIDA
152223,RUA RIO MADEIRA 1212 DOM BOSC0
435574,MUTUM 1121 STEOR 03
1031914,RUA CAROLINE VERCOSA 212 CIDADE DE DEUS
993246,RUA ANDRE VIDAL NEGREIROS 55 DOM PEDRO
766453,SOUZA DE AVENIDA FRANCISCO PEREIRA 560 CENTRO
194462,AVENIDA JOAO JOAO PESSOA 1120 NOVA PIMENTA
64147,TRAVESSA ITAPEMIRIM 530 NOVO CACOwL
740095,COMUNIDADE SANTA LUZIA 38 PARAA DE AUTAZ MIRIM
858781,AVENIDã BORBvA 321 CACHOEIRINHA
1069834,DEZ RUA 356 PARQUE 10 qDE NOVEMBRO
319116,RUA DéLEGADO MAURO DOS SANTOS 737 AGENOR M DE CARVáLHO
726124,RUA ALUISIO SANTOS 1188 CAUNTAMwA
246926,RUA DA PROSPERIDADE 7427 NACIONAwLr
742979,RUA ANEaTNOR LEITAO 124 URUCU
1094272,RUA ESTANAVE 49 COMPENSA COMPENSA
1112769,tRUA HO|ANDA 200 FLOREe
588626,RU MAUA 479 JOAO EDUARDO
158674,RkUA CAPITAO SILVIOl 2120 ODM BOSOC
339222,LINHA1 28 None ESTRéLA DE RONDONlA
1072025,RUA DEZESSEIS DE AGOSTO 366 CIDADE NOVA
793541,AVENIDA AQUILIbO BARROS 993 SANAT LUZIA
408685,AVENIDA PORTO VELHO None SdTOR SdTOR 01
1002048,RUA AVENIDA CéNTRAL 56 MAANU
905031,AVNIDAP RESIDENTE COSTA E SILVA 187 CRESPO
416270,LINHA 4 3 PEDRA ABISMO DO
145159,RUA JOSE OLIVEIRA 514 JARDIM DOS MIGfANTES
1086730,RúA DOZEA  202 PQ NOVEMBRO DEZx DE
13619,RUA BEIJA FLOR 1328 DOIkS
73654,AVIDA AMAZONAS 4662 JORGE TEIXEIRA
1119798,RUA IRACEMA 15 BAIRR0 BAIRR0 DA PAZ
891923,AVENIDA RIO BRANCO 734 SAO RAIMUNeDO
548310,RUA DE e16 OUTUBRO 405 BAIRRO 15
53071,RUA GONçALVES kDIAS 1240 JARDIM VISTA VISTA ALEGRE
753806,IGARAPE JACITARA 60 JAICTARA
9454,AVENID AMACHADINHO 4077 eEOTR 06
395421,kINHA 30 C None PROGETO SIDNEY IRAO
830644,AVENIDA RIBEIRO JUNIOR 1290 SAO FRANCISdO
175921,RODOVIA RO 133 None DISTRITO 5B êC
1031119,RUA CARLOS rIA 36 CESPO
996937,RUA AdRARUAMrA 65 JORGE TEIXEIRA 4 ETP
434404,RUA wSSANHACO 1813 SETOR 02
92287,TRAVëSSA CAMPO VERDE 3649 BAIRRO LIBERDADE
258835,RUA FRANCISCO MANOEL DA $jLVA 6711 PORT0 PORT0 VELHO
1050729,RUA CRUZEIRO CRxUZEIRO None CoOMPESA
376935,RUA DOMINGOS LINARES 105 CENTRi CENTRi
705912,RUA JARAQUI 5 BIAfRO SANTO ANTONIO
316535,VINTE QUATRO DE JULHO 1006 NOVA PORTO VfLHO
167314,AVENIDA FLORIANO PEIXOTO 3085 CENTRpO CENTRpO
599189,RAU RIO BRàNCO 92 ELD0RADO
380556,OITOCENTOx E NOVE 6269 ALTO AjLEGRE
89817,RUA RIO DE JANEIRO 3148 BAIRRO LIBERDDAE
1092392,RAU ENVIRA 135 ALEIX
549768,RAU A.CAMEkO 71 CENeTR0
80867,RUA DOM PEDRO1 1766 VITORIA DA UNIAO
89671,RUAPORTO VELHO 2451 AO JOwSE
188733,RUA SEM zDENOMINACAO 520 BAíRRO INDUSRIAL
265117,RUAI OBTIRAMA 1882 MARCOS FREIRE
351671,RUA CAPIBARIBE 5681 SAO CRISTOVAO
370332,AVENIDA VITORIA REGIA OU 1705 2033 JARDIM PRIMAVéfA
516717,RUA HERMANEGILDO MACAMBIRA MACAMBIRA 300 CIDADE NVA
36143,RODOVIA BR 364 3636 ARIQqUEMwS
283180,RUA MARIO DE ANDRADE 5746 SAO SEBASTIAO
793024,RUA BéIRA RIO 8100 JANàUARI
336381,AVEmIDA RONDON MARECHAL 1543 CENTO
804694,URAP ARAISO 3563 SAO FdANCISCO
869969,AVENuD DJALMA BATISTA 3000 PQ DEZ DE NVOEnBRO
863986,AVENIDA NERY None AVENIDA CONSTAbTINO NERY
227610,RUA ANCHIETA 2479 SAO FRANtCISCO
455075,RjA PRESIDENTê J K 129 CENTRO
751762,RUq SAO PEDRO 345 URUCU
39711,AVENsIDAAMAZONAS 3862 CLODOALOD JARDIM
64260,yRAbESSA MIRIM 672 BAIRRO SANTO ANTONIO
1083487,RUA DOS BEM TE VIS 354 CIDADE CIDADE DE DEUS
1134657,RUA JORGE BERG 144 ADRIANOP0LIyS
490935,RAMAL DO BARRIGA 12 ACLOBRAS
585683,SAAD MMED RUA None WANERLEY DANTAS
487383,RUoA PROJETâDA B 371 CETNRO
295796,RUA P0NTO COQUkEIRO 6838 TRESMARIASr
156941,yRUA VICENTmE SABORA CAVALCANTE None PRIAVERA
657642,RUA PDRE EGIDIwO 714 CENfRO
248147,RUA DAS MANGUEIRãS 640 NOVA FLORESTA
757049,RUA MARIA VARDY 1246 CODAJS
536433,AVENIDA ANTONIO DA ROCHA VIANA 2799 VIL AIVONET
59432,RUA BRANCO 3540 BAIRRO FLORESTA
633629,TRAVESSA SATNA IZABEL 174 SA0 FRANCISCO
676713,TRAVErSSs SANTA ANA 93 ENTRO
1006057,RUà BsCABA 1 RUA BACABA
375551,RUA AV. OCTwAVIO J. DOS SANTOS OU 1700 4198 JARDIM DAS OLIVEIRAS
467413,AVENIDA SETE D SETEdMBRO 5036 ALTO ALEGRE
100869,AVENíDA PRIMEIRO DE MAkIO 1825 GUAJARA IMRM
639185,URA BAMvU None VILA VERDE
966224,RUA 31 DE AGOSTO 71 TdANQUEDO NEVES
108787,RUA AFNSO JpOSE 3064 SETOR 01
697443,RUA sRANHA 34 ENTRO
348134,AVENIxw SALVADOR 5568 PLsANALO
42133,AVEhIDA DOIS JUNHO None CENTRO CENTRO
586417,RUA MANOEL RODRIGUES DE SOúZA 195 BOSQUE
847980,RUA RUA JOAO 311 CENTRO
263994,RUA HBERET DE AZEVEDO 2857 LIBERDADE
83143,TRAVESSA QUARENTA E QUATRO 1286 0004 SEOTR
913281,BECO BORGES DE MEDEROS 11 SAOy JOfGE
577975,RUA IOLANDA LIMA LIMA 95 SOBRAL
396982,AVENIDA MATO GROSOS GROSOS 5788 çENfRO
805082,RUA dPgOMPILIO MARQUES 728 AJUARI dII
1081015,DOIzS RUA 211 ePTEROPOLIS
220802,RUA ABILIONASCIMENTO 4459 ACALDINHO
539905,AVNIDA OESET 48 TUCUMA
954280,RUA 15 19 CIDADE NOVA
1038771,CINCO 3 PARQUE 10 DE NOVEMBRO
190300,LINHA 12 SENTIDO JI PARANA 2 LINHA 12 SENTIDO JI PARANA
878125,AVENID IRâQUE 338 GILBERTO GILBERTO MESTRINHO
540158,VAENIDq RIO BRANCO 426 BAIRROw PAZ
660096,RI0 YáCO None BELA VISTA
908546,AVENIDA SENAOR ALVRAO MAIA 1914 CACfHOEIRINHA
783140,COMUNIDADE RECIFE None fECFE
127864,AVENIDA MARECHAL RONDON 2900 DOIS DE ABRIL
386066,CAXIAS ADUQUE RU DE 824 xSAOy JOSE
882380,AVENIDA LIBERDADE 50 MONTE DAS OLIVEIRAS
949954,RU A11 468 ALVOtADA
768495,RUA GENIPAPO 68 MAbE CREUZA
796502,RrUA 17 DE JULyHO 858 EDUARDO RBAGA I
772912,GETULIO VARGS 247 CENTRO
435536,RAU JAPîM 6013 SETOR 05
397301,MARECHAL DEODORi 4960 CsNTOR
708129,AVENIDA BENIyO CARMEOL DA SILVA ANTIGA AVENIDA NORTE SUL 916 BARRO SAO SAO SEBASTIAO
237045,RUA BRASIL 6493 CASTANHEIRA
1029024,RUA eCANELA 17 TEIXEIRA JOAO JORGE PAULO
40668,AVENID CSTELO BRANCO 18478 BAIRRO PRINCESA ISABEL
419059,LINHA140 USL 10 NOVO HiRIZONTE
879688,AVENIAD JAPRA 95 CêNTO
152934,RUA RIO XINGU 767 DOM BOnSOC
274818,DE JOSE RUA ALENCAR 3720 OLARIA
300265,RUA RIO GRANDE DO SUL 4021 ZONA SUL
395181,AVENIDA MANOEL DIAS DE ABREU 4192 CIDAD OVA
655535,RUA 1303 BOwQUE
707668,RUA ITAPiRU 62 IAPURU
1098806,URA FLAMENGO 167 CIDADE DE DEUS
243594,RUA CLEA lMERES 4408 AGENOR MD E CARVALHO
1001107,RUA PARANAENSE 686 CIDADE DE DEUS
410271,RUAC ANAL CENTAp None CENT
603752,RUA SEM DENOMINACAO 140 oALCAS
912850,vECO OBA SORTE 3 328 PRESIDENTE VARGAS
174977,LINHA MP 205 40 MACHADINHO
730236,RUA DO FLAMENGO II 222 SAMUEL AMARAL
464666,TRArxVESSAO 24 1585 ZONAA RURãL
955753,RUA 171 171 23 CIADE NOVA
858683,âVENkDA BOM PASTOR 10 COLONIA NOVs TERRA
528076,AVENIDA DIAMANTINO AUGUSTO DE MACEDO 101 CEgNTRO CEgNTRO
736387,LAhO LAhO MACARICO 44 MM0RI
753363,ESTRADjA COARI ITAPEUA 71 ESTRADA CORI
210910,PINHEIRO MACHAO 2663 EMBRATEL
1022132,URA BURITI 26 CIDADE NOVA
596707,RUA PROJETADA 70 VILA DA AMIZADE
768861,RU PïQUIA None MAE CREUZA
737453,RAMAL DO PEDRA 2201 RAMAL DO 14 DA RODOVIA AM 254
1045301,RUA çIRCLAR II None AMAZONINO MENDëS
611890,RUA CORONEL ALEXANDRINO 418 fBOSQyE
178442,RUA BARAO DO IO BRANCO 2413 lSETOR 14
269925,JEUQIE RUA 6579 CUNIjA
704787,hRU WIE 468 FILADEL1FIA
1005363,RUA B SETE 1605 JAPIIM
966578,RUA 33 20 NOVA IDADE
400164,LINHA LINHA 68 26 COMUNIDADE SANTA LUZIA
395456,LINHA 4 LINHA RIBEIRAO 19 ARARAS
472682,RUA SãMAMBAIA 2089 SET0 R4
804117,RUA NObA O|INDA 732 SAO CRIaTOVA
597544,RUA QUïNARI 639 TRIANGULO VELHO
932778,BECO VITORIA REGIA 160 FL0RêS
661319,RUA RUA AkIPIO ALVES 271 AVELIN OLEAL
1057570,RUA DA LIBERDADE 2 MAUAZINgHO
1106087,RUA GILBERTO MESTRINHO 518 CLONIA TERRA NOVA
183686,RUA DSO MIGRANTES 676 NOVA OUROg lRETO
1006472,tRU BAGE 1983 RêDECNAO
869968,AVNEIDA DJALMA BAgISTA 3000 PQ DEZ DE NOVElMBRO
185833,RUA JOSE CARLOS MESQUITA 428 JARDIMNOVO HOiRIZONTE
1122994,RUA ITAUBA 85 MONTE DAS OLIEVIRAS
463173,AVENIDA FAONSOe PENA 2023 CENTRO
1133296,RA JOAQUIM JOAQUIM SANTANA 352 NOVOv ALEIXO
143170,RUA IrE 2292 NOgA BRAISLIA
1053475,RUA UCRUREPA 32 MONTE DAS OLIVEIRASg
659120,FAZEhDA DO IRCAEMA 28 RACEMA
1113177,RUA RUA HUGO DE ABREU C 4 CORODAO
549420,RUA 7 DE SETEMBRO 720 ESPERANCA
3217,AVENIDA RONODNIA 4853 LïBERDADE
239196,RUA CAMPOFIORITO 3548 POgRTO
127489,AVENID AMARECHALR ONDON 756 CENTRO
1148564,RUA LUIZ ANTONY 157 CENRO
485323,TRAVESSA DANIEL DOMINGOS DE MELO MELO 40 BAIRRO ELDORADp
266624,RUA IRlS 4281 TIRADENTES
642321,COMUNIADE TREZE DE MãIO 25 RDRIGUES ALVSE
909688,BECO AJeURICABA 65 CENTRrO
470547,AVrNIDA VEREADOR eACYR JOSE DAMASCENO 1830 çENTR0
334261,BRASIL AVrENIDA 1168 VILA BANDEIRAt BRANCA
72741,RUA ROBSON FERREIRA 1194 CNTRO
671693,RAMA| mCAPIXABA None ROJETO TOCANTINS
262704,RUA GUANABARA 639 GROdSO
628753,TRAVESSA MáGNUEIRAS 62 VILA AClRE
573307,RUA FLAMENGO 339 LAEiRIA ALCANTRz
813836,RUA NOVO REAMNSOf 240 NOV OREMANS
539223,AVENIDA MARIA JOSE DE OLIVEIRA 1440 ûNIVERSITARIO ûNIVERSITARIO
177038,RUA DOS PIOnNEIROS 2817 SETOR 13
537720,AVENIDA DEMUNDO 21 SAO FRANCI$CO
943736,PASSAGEM ULISSES GUIMARAES 88 CIDâDE NOVA
747804,RUA LINO DE SOUZA 131 UNIAO
739570,CABECEIRA CAMcPINA 13 RIO MUTUCA
703612,TRAVESSAUMARIZAL 133 UMARIZAL UMARIZAL
948922,RUA 10 DE JANEIRO 222 MOhTE DAS OLIEVIRAS
836458,RUA URA J GADELHA 237 ERRA PRETA
916527,BECO Dá FEIRA 12 DISTRITO INDU5TRIAL
332751,SITIO BOA VïSTA None BAIXA VERDE
401029,RODOVIA BR 429 5 AVORADA DO gOESTE
92084,RUA SAOLUIS 3339 VISTA ALEGRE
52221,RUA ERNESTO DE LAZARI 3887 TEIXEIRAO
1001787,RUA AUSTRIA 481 mFLORES
670839,RUA JOSE DE SOUZA MEDEIROS 175 ACRE PROTO
1017278,RUA BOA VISTA 203 SAO RAIMUfNDO
156738,RUA VALMAR MEIRA 2073 NOVO JIPARANA
1081296,RUA DOIs 394 BAIRRO BAIRRO DAP AZ
3721,PRACA CASTE|O BRANCO 3961 CENTR
110632,RUA DILM AF DE OLIVEIRA 3785 ST0
662030,RAU rPAMINONDAS JACOME 66 CAOB
594323,RUA PERSEGONA 39 BOdQUE
150548,RUAPEDRO TIXEIRA 1437 sCENTRkO
965003,RUA 29 DE JULHO 179 TARUMA COMNUIDADE SAO PEDRO
365295,CORREIA AVENIDA JURACI MULHER None JARDIM ELDORsD
852106,ALAMEDA SANTO5 DUMONT None BAIRfO D PAZ
538200,AVENIDA EPAMINONDAS JACOME 1883 CAEDIA VE1HA
234187,RUA BEIRA RIO 18 SAO CARLOS
966429,RUA 32 32 34 NOVA CIDADE
509925,RUA CIURAO VERDE 44 CíTUROA
244736,RUA CRArO 7145 LAGOumHA
666245,ROOVIA 364 58 FLORESTA DOSh MiGNO
212820,AVENIDA RIO DE JAbEIRO 2844 MATO GR0SSO
1137556,RUA JOSE ROMfAO 138 TANCREDp NEVE
794700,AVNEIDA MARIO ANDREAZZA 2467 SAO CRISTOVAO
638579,RODOVIA AC 40 1724 RAMAL ITUCUMA
196047,AVENIDA BARO DE MELGACO 794 PIONEIROS
1056500,RUA DA ESTANAVE 12 fOMPENaA
247595,RUA DAS ALGAS 3176 ZONA ZONA xSUL
346095,AVENIDA NoTEROI 5127 PLAvNLTO
129783,RUA ANGEILM 291 JOdGE TEIXEIRA
559112,RUA BURITI 295 SANTA INES
986886,ALMIR PEDREIRA tUA 92 PETROPOLIS
133675,RúA CARLOS 1UZ 747 RIACHUELO
125125,AVENDIA EDSON LIMA DO NASCIMENTO NASCIMENTO 3634 PARQUE DOS PINEIROS
614522,RUA PADRE ANTONIrO 461 NOVO HORIZkNTE
355562,RA TOCANTíNS 4923 PLAALTO
765524,RUA RENE ELYV None SAO SAO FRmANCISCO
41016,zVENIDA CASTELO RANCO 20830 NOVOH ORIONTE
643840,RAMAL UANO 20 RODIRGUS ALVES
657588,RUA PADRE EGIDIO 155 CENTdO
206831,AVENIDA DOS IMIGRANTES None APONIz
57393,RAU MONTyEIRO LOBATO 3301 AIRRO FLwORESTA
1079211,RUA DOS 10 ALVORADâ
236112,BCOAIUVA 7700 NACIONAL
1120099,RUA IRANDUBA 2 JOSE SOA
1120478,tUA RANDUBA 425 TANCREDO NEVES COMûNIDADE NOVA CONQUIST
374223,RA 743 743 749 SEOTR 82
622214,TRAVESxA BOA ESPERANCA 71 ESiTACAp EXPERIMENTAL
512483,RyA MAmGUEIRA None LIIO DO VALE
1061251,RUA DALCIIDO JURANDIR 169 AMAZONINO MENDES II
368282,AVENIDA SABINO SABINO BEZERRA DE QhEIROZ 9113 vSETOR 12
178228,UATAPAJOS 3732 SlETiR 15
188160,RUA RIO DE JANERIO 130 JARDIM BANDEIRANTE
111471,RUA FRANCISCO PANTOJA 3400 ST 06 60
112250,JOAO ALBUQaUERQUE DE RUA 2988 SETOR 05
953213,RAU1 5 230 AMAZiNINO MENDES
349504,AVENIDA VINTE E CINCO DE AGOSTO 7210 CIDADf hALTA
204585,AVENIDA BRASILIA 2235 TUCUMANZAL
187857,RUA PRE5IDENTE MEDICE 1827 JARDIM NOVO HORIZONTE
809067,TRVESSA JOSE rOMAS DE AQUINO 2246 cBAIRRO CENTRO
674468,RUA PE AMARELO 1111 VILA DO NICRA
1107529,RUA GRAwNDE SANTã MARTA 17 COLONIà TERRA NOVA
521927,RUA AURELIANi MUNIZ DE ANDRADE 486 BAIRR0 SAO FRANCISCO
352278,RUhA CORUMBIARA 6570 BEIRA RIO
839415,RUA PROJETADA 1 852 SAO JOE
690894,RUA OZANES TUPINAMBAR NORE 345 AUàTZES
100657,AVENIDA PORTO CARRERIO None TAMANDAER
989632,RUA AMAZONAnw 235 COMPESA
751983,CAJU 26 RIO URUCU
235740,RUA BIU SAIAO 5971 PONIA
678797,RUA SOLIMOE5 9 AMATRUA
835708,RUA EZAN0R ATAIDE 1696 SAO JOSE
18877,RUA EVALDO dBENEVIDES None MARECHâL RONDON
912015,BiECO BEIRA RIO None COLONIA ANTONI ALEIXO
302309,RUA SAGITARIO 11376 PORTO VEHO
384261,RUAS êTECENTOS E TRINTA E SETE 1645 CRISTwO EI
990122,RUA AMAZONAS 643 COgMPENSA
286101,RUA MORDA NOVA 2674 PORT0 VELHO
35146,DESVIO LINHA LINHA C65 11 DESVIOr C
1038395,RUA CIDADE DO PORTO 390 NOVA NOVA NOVA CIDADE
1011762,RA BELEM 48 CIDADE DE DEsUS
617260,RUA SANTO ANTONIO None TAQURI
706431,RUA TIRADEzNTES TIRADEzNTES 103 BAIRR OSAO FRAbCISCO
896780,AVENIDA TARUMA 1846 PRACA 14 Dê JANEIRO
566751,RUA DEZENOVEj DE OUTUBRO 301 lUNIAO BOA
140363,RUA FEIJO 846 PIRMáVERA
763600,RUA SANTA 633 NOSSA SENHORA DE FATIMA
487866,RAMAL RAMAL DA BRAMA BRAMA 402 RAMAL DA BRAMA
690609,eUA MARIO HUMBERTO 160 BAIdRO SOA JOSE
643669,RAMALS0 PAULO 40 ALVES RODRIGUES
491939,PENA AFONSO AVENIDA AVENIDA 721 OJAO ALVES
375504,RUA AUGUSTO MAILOH 12494 JARDIM ELDORADO
427832,RUA SETE DE SETEMRBO 835 DISTRITO DE rTRIUNFO
549423,RUA 7 SETEMBRO 742 NOVA ESPwRAbCA
725580,krRUA COUTU VALE 33 ARARAS
901785,AVENIDA DESEMBARdGADOR JOAO MACHADO MACHADO 22 PLANALTO
895181,AVENIDA SETE DoE SEETMBRO 357 CENTRO
196671,AVEjIDA PASTOR JOSE ESCORICA NETO 999 VLIA N0VA
761020,RUA ANTONIO DE CASTRO CASTRO 758 ANTO ANTONIO
870774,AVENIDA DOS ROXINOIS 27 CIDADE DE DEUS
922773,BECO LOURIVA LPINHEIRO 463 PETROOLIS
639436,RUA DEOCLECIO MENDES 111 CECILIA CECILIA
104926,RU H3 625 CAETANO
666348,BR 364 9 TUâRE
637946,RAMAL SACRAMENTO None RAMzLq
814912,RIO JUgRnUA None TRES BOCA
1129244,RUA JEREMIAS 712 CIDADE DE DUES
88179,RAU 2843 BAIRRO CAIXA D AGUA
1146179,RUA LIVRAMENTO 55 GL0RIA
445834,RUA TRIDENTES None CENTRoO
527853,IO JURUA None FAZENDA O xRISTOVAO
539943,AVENIDA OESTE ESTE 486 yUCUMs
862685,AVENIDAr CEL TEIXEIRA AGORâ JOAO CAMARA PEREIRA 323 NOcO NOcO ALEIXO
789468,RkUAPARAIBA None COMUNIDADE DO ARIAi
477341,RAMAL DO CUMARU 39 CUMAh
666241,ROODVIA 364 53 FLORESTA MOGNO
238553,RUA CAETANO DONIZETE 5903 APONIA
182282,RUA ANA NERY 902 JARiDjM TROPICAL
1106782,kRUA GIOANIA 7 REDENACO
290746,UA PARANA 2255 NOVA NOVA PORTO xVELHO
875695,AEVNIDA GETULIO VARGA$ 1773 CENTRO
114699,RUA PRAs 1759 SETOR 04
854250,sAVENIDA ALTAZ MIRIM ANTIGA CIRCULA 18 SAO JOSE OlERARIO
27059,RoAU PARANA 3630 05
135064,RUA CEDRO 2270 NOSSA SENHORA DE FATIMA
981190,RiA ACRd 100 NOSSA 5ENHORA DAS GRACSA
295678,RUA POLUX 11429 PORTO VELHO
336608,AVENIDA SAO LUIZ 2203 ERsNANDES GONCALVES
697463,RA TUXAUA CAMNADRI 329 SAO SEBzSTIAO
544876,STRADA DO ACLAFATE 5722 BAIRRO SAO MIGUEL
418329,AVENIDA OSVALDpO PIANA FIL 5570 CENTRO
385567,RUA VAE DO GUAPORE GUAPORE None SETOR ZICO OU 26
168236,AVrENIDA PARAA 2668 CENTRO
718738,AVENIDA SILVERY NERY 27 IPIRANGA IPvIRANGA
107689,PRIMEIRO PEDRO AVENIDA DOM 2004 SEfOR 4
38394,RrUA TABsJARA 2901 CaENTRO
833873,RUA BENJMIN ROBERTO 1145 SAOJ OdE
342474,AVENIDA CUIABA 3379 CEcNTENARIO CEcNTENARIO
764245,RIt OEIRU 35 ARIINA
825101,RUA VALDOMIR CRUZ 2983 BAIRRO BARRA LIMPA
978874,RUA RUA A TREE 1249 JAIIPM
580701,RUA JOAQUIM AMCEDkO None SAO FRANCISCO
621622,TRAVESSA B 2 63 ESTACAjO
1105151,RUA GEISILENE FwRREIRA 8 SANTã ETELVINA
442130,AVENIDA PAU BRASIL BRASIL 5674 CENTfO
640769,GEISEL HERNESTO AVENIDA 484 RODRIGUES AVES
811670,RAMAL DO MAçACO CEGO 9 ESTRADA DE NOVO REANSsO
5843,LINH A156 5 ZONA RURAL
143365,dU AITAJAI 206 JARIDM PRESIDENCIAL
306614,SETE RUAc 5094 ZdNA SUL
1014395,RUA BNJAMIN CONSTANT 630 PETROPOLIS
205901,AVENIhDA SALES CAMPOS None AREA LAREAL
241493,RUA CASTRO ALVES 6030 SAO SEBASTAIO
55843,RUA LINHA 07 DE SETEMBRO 4878 VILAGE DO SOL
954806,RUA 16 333 ALOVRAyDA
357725,LINHA None ROLIM DE jkURA
920009,BECO FLAEMNGO 134 PETROPLIS
123568,AVENIDA BRASIL 212 NOVA
797466,RUA ALVARO FRANCA 1429 BAIRRO COLONIA
278703,RUA LUIS DE CAMOES 5850 ROI MADEIRw
631504,TRAVESSA SABIA 68 GERALDO FLEMvING
737590,RAMAL PROJETOASSENTAMENTO PANELAO 60 PROJETO DE ASSENTAMENTO PANELAO
91424,RUA DOUTOR MIGUEL Vk EFRREIRA OU RUA DAS NACOES UNIDAS 1009 VISThA ALEGRE ALEGRE
312676,RUA TUNídIA 6225 ZONA SUL
386303,RUA PRINCESA ISABEL 748 CENTRO
5261,ALDEIA SAO LUIS 1 ALTA FLiRbESTA
1125963,RUAJAFRA HEBRON None CIDADE N0VA
413829,RUA TERESIA TERESINA 945 CENTRO
468522,DE RUA NOVEMBRO QINZE None ALTO ALEGRf
474540,BRASIL BRASIL 785 AzCRELANDIA
350975,fA 7 70 CIDAmDE ALA
971889,59 10 NOVA CIDADE
1129594,RUA êJRICO 178 CIDADE DEUx DE
7492,AVENIDA BARSILIá 4717 RUAL JD ALORADA
1039811,RUA CINCO 44 CIDãDE D DEUS
347176,AVNEIDA AVNEIDA PORTO VELHO 4027 CENTRO
482244,RUA DUQUE DE CAXIAS 116 LEONARDO BARBOSA
