id,nome
975238,RUA 83 35 CIDADE NOVA
583826,RUA LONGUINHO DA SILVA None ESTACAO EXPERIMENTAL
819755,RUA BOM PASTOR 259 CENTRO
965472,RUA 3 76 CIDADE NOVA
530646,RUA MACAUAS 404 CAMPINAS
1136287,RUA JOSE FRANCISCO 7 TANCREDO NEVES
980438,RUA ACAI 16 COLONIA ANTONIO ALEIXO
672360,RAMAL LINHA 05 4404 PROJETO HUMAITA
469309,LINHA 66 230 None
876246,AVENIDA GRANDE CIRCULAR 10630 JORGE TEIXEIRA
172758,RUA VINICIUS DE MORAIS 4394 BAIRRO DAS NACOES
675011,RUA SAPUCAIA 115 VILA DO V
246529,RUA DA PAZ 174 CENTRO
757505,RUA QUINZE DE NOVEMBRO 998 CODAJAS
262684,RUA GUANABARA 184 ROQUE
5369,AVENIDA MINAS GERAIS None CIDADE ALTA
1073863,RUA DIAGONAL 55 BETANIA
451695,RUA GETULIO DORNELES VARGAS 400 RUAS
1036826,RUA CENTO E TRINTA E TRES 66 C NOVA
1076344,RUA DO COMERCIO 139 CIDADE NOVA
444386,AVENIDA DOS MIGRANTES 2471 CENTRO
697786,ALDEIA MAHAXIBORA None TOOTOTOBI
252322,RUA EDUARDO LIMA E SILVA 2075 FLODOALDO PONTES PINTO
554602,RUA AYRTON SENNA 426 SAO FRANCISCO
779850,ESTRADA BR 319 15 BR 319
294454,RUA PIRAMUTABA 1173 LAGOA
1049144,RUA CRAVINHO 14 JORGE TEIXEIRA
455651,LINHA FP 07 2 LINHA FP 07
575085,RUA FRANCISCO VIEIRA 91 AEROPORTO VELHO
413985,RUA URUPA 2550 SETOR 04
382967,RUA SEISCENTOS E DEZOITO 6771 PARQUE IND SAO PAULO
102611,AVENIDA WALTER BARTOLO 898 SURPRESA
122678,RUA TREZE DE MAIO 3209 JARDIM NOVO ESTADO
471935,AVENIDA PARAISO 1577 SETOR 4
457790,RUA MARIA JULIA MATHIAS NHAM 4327 CIDADE ALTA
888203,AVENIDA PENETRACAO 1 29 CIDADE NOVA
408768,AVENIDA PORTO VELHO 798 SETOR 01
543358,ESTRADA DA SOBRAL 800 SOBRAL
846480,RUA CASTANHAL 309 MANACAPURU
1048089,RUA CORINA DANTAS None COMPENSA
238414,RUA CAETANO 2987 CALADINHO
366567,AVENIDA NEUZALINA MARIA DE ARAUJO OU 39 356 BODANESE
532413,RAMAL DAS CHACARAS 1 96 SEGUNDO T A ESQUERDA
668118,RUA HIPOLITO RAMOS 56 SIBERIA
1040353,RUA CINCO 106 ALVORADA
1061663,RUA DAMASCO 25 PLANALTO
625395,TRAVESSA DO PESCADOR 1400 SANTA INES
1063528,RUA DAS CARAPANAUBAS 34 JORGE TEIXEIRA
724366,AVENIDA MANOEL FERREIRA DE OLIVEIRA None BAIRRO NOVO HORIZONTE
525290,RUA CASTELO BRANCO 18 MANUEL URBANO
328743,RIO MADEIRA LADO ESQUERDO 8 None
232956,RUA AYRTON SENNA 93 AYRTON SENNA
676184,RUA MANOEL MIRANDA FILHO 418 SAO FRANCISCO
400420,LINHA LINHA 13 33 ZONA RURAL
691226,RUA RAIMUNDO CAVALCANTE 910 BAIRRO ENGENHO
31446,RUA TANARIN 1818 SETOR 12
298874,RUA RAIMUNDO PINHEIRO 2977 LIBERDADE
517164,RUA NAIR MACAMBIRA 204 NAIR ARAUJO
1093402,RUA ESPERANCA 17 NOVA ESPERANCA
473586,ESTRADA LINHA 614 34 KM 60
702223,RUA CONCEICAO XAVIER 126 BOM JARDIM
146270,RUA MAMORE 792 BELA VISTA
583883,RUA LORIVAL A RIBEIRO 69 TAQUARI
822249,BECO PEREIRA SOBRINHO 3325 VILA FALCAO
1093899,RUA ESPIRITO SANTO 36 JAPIIM
1088013,RUA E 4 ARMANDO MENDES
1021478,RUA BRASILIA 103 MORRO DA LIBERDADE
1105390,RUA GERGELIM 13 JORGE TEIXEIRA JOAO PAULO 2
1089859,RUA E QUINZE 57 ALVORADA II
24731,RUA MARAJE 590 JARDIM JORGE TEIXEIRA
819154,PALAFITA ILHA DA CONSCIENCIA 13 RIOJURUA
851504,ALAMEDA DO SOL NASCENTE 17 JAPIIM
741843,ESTRADA COARI MAMIA 154 URUCU
856848,AVENIDA BARCELOS 101 CENTRO
358133,LINHA 196 NORTE LD ESQUERDO 2 ROLIM DE MOURA
975902,RUA 9 621 JORGE TEIXEIRA JOAO PAULO
716510,ESTRADA DIASSIS 4 ESTRADA DO DIASSIS COMUNIDADE IQUIREMA
474951,RAMAL PROGETO 02 1 ACRELANDIA
911459,BECO BASILIO PIRRO 97 PETROPOLIS
908314,AVENIDA SAO PEDRO 152 MORRO DA LIBERDADE
1012728,RUA BELO HORIZONTE 42 TANCREDO NEVES
951635,RUA 13 DE OUTUBRO 38 JORGE TEIXEIRA 4 ETAPA
1037919,RUA CHICO MENDES 27 DOM PEDRO I
392311,AVENIDA ANGELIN None PALMEIRAS
707925,RUA SURARA 4 SURARA
8167,AVENIDA CAPITAO SILVIO 1271 APOIO RODOVIARIO
31042,RUA SERGIPE 3440 SETOR 05
567584,RUA DO BOMBEIRO 463 BAIXA DA CADEIA VELHA
259775,RUA GEMEOS 11732 PORTO VELHO
765398,RUA JOSE CLEMENTE 317 NOVA ESPERANCA
1081547,RUA DOIS 813 CIDADES DE DEUS
960276,RUA 210 79 CIDADE NOVA 3
1037401,RUA CEREJEIRA 414 MONTE DAS OLIVEIRAS
238410,RUA CAETANO 328 CALADINHO
887031,AVENIDA OURO None CIDADE DE DEUS
489599,RUA JOAO SOMBRA 1805 CENTRO
856366,AVENIDA AYRAO 1379 CACHOERINHA
118350,RUA ALMIRANTE BARROSO 1333 SETOR 03
698321,RODOVIA BH1 NILO PEREIRA 582 SAO JUDAS TADEU
48526,RUA ANITA GARIBALDI 2347 BAIRRO FLORESTA
106211,AVENIDA BRASIL 2246 SETOR 01
468623,RUA SELMA REGINA 1664 NOVO HORIZONTE
1152002,RUA MALI 532 NOVA CIDADE
270616,RUA JOAO ELIAS DE SOUZA 3762 CONCEICAO
1059833,RUA DA PAZ 386 NOVA ESPERANCA
1118604,RUA INGLATERRA 495 GILBERTO MESTRINHO
893688,AVENIDA RIO NEGRO 104 EDUCANDOS
800413,RUA CURIO 1663 DA PAZ
664492,RUA SIMAO LEITE DAMASCENO 75 SENADOR POMPEU
469913,LINHA TRAV A 5 None ZONA RURAL
732727,RIO JURUA 18 CANTA GALO
430691,LINHA 184 20 ZONA RURAL
787330,RUA BERNARDO RIOS None MORADA DO SOL
151529,RUA RICARDO CATANHEDE 174 URUPA
192806,AVENIDA CARLOS DORNEJE 1069 CTG
771588,AVENIDA BRASIL 277 SAO FRANCISCO
1097069,RUA F 272 GILBERTO MESTRINHO
566283,RUA DELFONSO DE ALMEIDA 182 WANDERLEY DANTAS
1057369,RUA DA INSTALACAO 127 CENTRO
436911,LINHA C 105 4 C 105
932122,BECO UNIAO 44 COROADO I
1139511,RUA JUSCELINO KUBITSCHEK 3 BAIRRO DA PAZ
208985,AVENIDA JOSE VIEIRA CAULA 3782 NOVA PORTO VELHO
993237,RUA ANDRE VIDAL NEGREIROS 23 DOM PEDRO
914361,BECO CABRAL 25 JAPIIM
830982,AVENIDA PADRE RAFAEL 560 CENTRO
500220,RUA DO PURUS 1150 COHAB
577595,RUA IBISCO 54 JARDIM PRIMAVERA
653853,RUA HERMAN0 ALVES DA COSTA 29 CRISTO LIBERTADOR
481436,RUA ALEXANDRE MOREIRA 351 FRANCISCO JOSE MOREIRA
581304,RUA JOSE DE ARAUJO 141 CHICO MENDES
847015,RUA 06 365 BAIRRO NOVO
617222,RUA SANTA TEREZINHA 763 SEIS DE AGOSTO
133817,RUA CASTANHEIRA 531 JORGE TEIXEIRA
155245,RUA TEREZINA 1452 NOVA BRASILIA
777184,RUA OLEGARIO DE MENDONCA 1744 SAO CRISTOVAO
330479,RUA 59A 2 NOVA MUTUM
896843,AVENIDA TEFE 23 BAIRRO RAIZ
687775,RUA SAO JOAO BATISTA 641 CENTRO
266442,RUA INTERNACIONAL 2951 TRES MARIAS
712098,BECO SEM DENOMINACAO 175 CENTRO
157871,RUA XAPURI 808 PRIMAVERA
1117664,RUA INACIO GUIMARAES 211 EDUCANDOS
973041,RUA 68 1 NOVA CIDADE
122819,TRAVESSAO 608 PARA BOM JESUS 3220 ZONA RURAL
48508,RUA ANITA GARIBALDI 2163 BAIRRO FLORESTA
971429,RUA 55 68 CONJUNTO AMAZONINO MENDES 1
322240,RUA PADRE CHIQUINHO 94 SAO CARLOS
1064586,RUA DAS GOIABEIRAS 26 JORGE TEIXEIRA
971077,RUA 50 118 AMAZONINO MENDES
249921,RUA DO PARQUE 2880 CASCALHEIRA
56736,RUA MANOEL NUNES DE ALMEIDA 4184 VILLAGE DO SOL II
617491,RUA SAO FRANCISCO None JOAO EDUARDO II
204658,AVENIDA BRASILIA 2832 SAO CRISTOVAO
900180,AVENIDA VINTE E DOIS 900 LIRIO DO VALE
703704,ALDEIA PORTO ALEGRE 8 ALDEIA INDIGENA PORTO ALEGRE
1012311,RUA BELGICA 251 MANAUS
291677,RUA PAULO FRANCIS 2205 ZONA SUL
194450,AVENIDA JOAO PESSOA 1014 NOVA PIMENTA
38478,RUA TUPA 3240 CENTRO
570770,RUA EDMUNDO PINTO 37 BELO JARDIM
67433,LINHA MATO GROSSO 60 LINHA MATO GROSSO
216595,BECO DA REDE 14 SAO SEBASTIAO
318977,RUA CAPITAO SILVIO 3955 ZONA SUL
754791,RIO SOLIMOES 1 NOSSA SENHORA DE FATIMA
237002,RUA BRASIL 1735 CASTANHEIRA
733871,RUA DA PACIENCIA 108 CENTRO
337651,RUA MINAS GERAIS 2187 CUNHA E SILVA
1096620,RUA F 26 GILBERTO MESTRINHO
686441,VICINAL TRES ESTADOS 11 APUI
801530,RUA FRANCISCO DO COUTO VALE 112 IRACY
1087458,RUA DUZENTOS E SEIS None NOVA CIDADE
953213,RUA 15 230 AMAZONINO MENDES
695777,ESTRADA DO MARARA 14 MARARA
96522,AVENIDA DOMINGOS CORREA DE ARAUJO 2703 GUAJARA MIRIM
10011,AVENIDA RIO BRANCO 3995 JARDIM DAS PALMEIRAS
553555,RUA ANTONIO P DA SILVA 288 JORGE LAVOCAT
867703,AVENIDA CRAVINA DOS POETAS ANTIGA CENTRAL 382 ALVORADA
298317,RUA RAFAEL VAZ E SILVA 3777 LIBERDADE
910242,BECO AMAZONAS 153 COROADO
849521,RIO JACITARA 51 JACITARA
583932,RUA LORIVAL A RIBEIRO 588 TAQUARI
430260,RUA ITAUBA OU V4 2145 CENTRO
135046,RUA CEDRO 2080 NOSSA SENHORA DE FATIMA
677125,LAGO TEFE 37 SAO JOAO DO MIRITI
213932,AVENIDA RIO MADEIRA 4069 INDUSTRIAL
143187,RUA IPE 2425 NOVA BRASILIA
378253,RUA JAMARI None CENTRO
1077666,RUA DO PASSEIO 76 NOVO ISRAEL
584954,RUA LUIZ GONZAGA 564 VITORIA
983378,RUA AGUAS MARINHAS 146 TANCREDO NEVES
178468,RUA BARAO DO RIO BRANCO 2895 SETOR 13
1009054,RUA BAURU 141 COLONHA TERRA NOVA
906272,AVENIDA PROFESSOR NILTON LINS None FLORES
416000,LINHA 03 MARCO 20 21 SEGUNDA LH 03 MARCO 20
99963,AVENIDA NOVO SERTAO 3090 DISTRITO IATA
358774,TRAVESSAO 192 A 196 9 LINHA 192 SUL
485906,RAMAL LINHA NOVE 2 None
225816,RUA AMERICA DO NORTE 2757 TRES MARIAS
351036,RUA A 4 703 BAIRRO CIDADE ALTA
32754,RUA UMUARAMA 4758 NOVE
22299,RUA JASMIN 3001 SETOR 4
858221,AVENIDA BILLIE HOLIDAY None PQ DEZ DE NOVEMBRO
35877,LINHA C 7O 440 421 B 40
687470,RUA RIO BRANCO 1167 CENTRO
823086,RUA CHIQUITO PAIVA 302 BAIRRO
871976,AVENIDA EFIGENIO SALES 3 PARQUE DEZ DE NOVEMBRO
184524,RUA GETULIO VARGAS 744 DA LIBERDADE
21219,RUA HONDURAS 1086 SETOR DEZ
1055781,RUA D1 None CIDADE NOVA
163831,LINHA 128 None PR0JETO RIACHUELO
208784,AVENIDA JORGE TEIXEIRA 144 NOVA PORTO VELHO
124828,AVENIDA EDSON LIMA DO NACIMENTO 5439 CAPELASSO
65671,LINHA 10 None LINHA 10
708801,RUA EMANUEL MAFRA 292 CENTRO
28514,RUA RECIFE 2170 SETOR 3
624499,TRAVESSA DA PAZ 60 JOAO EDUARDO
1041554,RUA CINCO DE FEVEREIRO 37 NOVO ISRAEL
1056073,RUA DA BOMBA 20 EDUCANDOS
1106829,RUA GOIANIA 25 PLANALTO
520589,RUA DOUTOR FRANCISCO DJALMA DA SILVA 1935 CENTRO
351632,RUA CAPIBARIBE 5222 SAO CRISTOVAO
1065802,RUA DAS PALMACEAS 47 JORGE TEIXEIRA
814098,RUA PROFESSOR PACHECO 31 VILA DE LINDOIA
864505,AVENIDA CONSTANTINO NERY None CHAPADA
913463,BECO BRANCO E SILVA 12 MORRO DA LIBERDADE
94751,AVENIDA ANTONIO LUIZ DE MACEDO 4963 JARDIM DAS ESMERALDAS
819198,PONTE IVAN GOMES 1700 TAMANICUA
81197,AVENIDA CABIXI 1315 SETOR 0007
710993,AVENIDA GETULIO VARGAS 5 CENTRO
560651,RUA CAXIAS 187 BAIRRO 15
133345,RUA CAPIXABA 57 URUPA
437613,AVENIDA PEDRA BRANCA 2798 CENTRO
173926,LINHA LJ 4 None MACHADINHO
611756,RUA CAPITAO CIRILO 255 AVIARIO
423026,RUA DUQUE DE CAXIAS 2292 SETOR 01
73781,AVENIDA GUAPORE 4153 CENTRO
849945,RUA 07 241 VILA DO JANUACA
1144638,RUA LEOPOLDO NEVES 507 SANTA LUZIA
775683,RUA FELIX 2231 SAO CRISTOVAO
448614,RUA FRANCISCO PRESTES 2578 MONTE NEGRO
987172,RUA ALTO PARAISO 7 JORGE TEIXEIRA
640188,RUA RUA J K None VILA JOGE KALUME
788109,RUA DO PORTO None COMUNIDADE DO ARIAU
392898,AVENIDA CARNAUBA 4870 PALMEIRAS
1066863,RUA DAS PRATAS 5 NOVA VITORIA
366272,AVENIDA MELVIM JONES None MARCOS FREIRE
301410,RUA ROSA PINTO 8884 ZONA LESTE
876901,AVENIDA HUMAITA 245 CACHOEIRINHA
670945,RUA PLACIDO MARTINS 633 PORTO ACRE
184005,RUA ECA DE QUEIROZ 164 JARDIM AEROPORTO
737905,RIO P A E PANELAO 21 PA PANELAO
989524,RUA AMAZONAS 178 COMPENSA
662919,RUA JOAO PESSOA 1261 BAIRRO DA COHAB
212784,AVENIDA RIO DE JANEIRO 2355 ROQUE
777956,RUA S3 1675 NOVA HUMAITA
800441,RUA CURIO 1855 DA PAZ
1035183,RUA CENTO E CINCO 3 C NOVA
1141799,RUA LACO DO AMOR 48 JORGE TEXEIRA 1 ETP
842507,RUA CORONEL SALGADO 1490 LIBERDADE
1137894,RUA JOSE TADROS 859 SANTO ANTONIO
519902,RIO ENVIRA None ALDEIA PAROA
592719,RUA OURO VERDE 25 NOVA ESTACAO
728217,PROJETO SAO FRANCISCO LINHA 1 27 SITIO SAO JOAO
368076,AVENIDA SABINO B. DE QUEIROZ 2776 JARDIM AMERICA
180592,AVENIDA GONCALVES DIAS 2772 JARDIM AEROPORTO
13080,RUA ARIQUEMES 3311 BNH
53771,RUA J0AO PAULO II 4955 RIOZINHO
353070,RUA GUAPORE 6169 BEIRA RIO
305165,RUA SEM DENOMINACAO 65 NOVA ESPERANCA
754264,MATA SANTA SOFIA None VILA SANTA SOFIA
461121,AVENIDA DOS PIONEIROS 830 CRISTO REI
159090,RUA DOUTOR FIEL None VILA JOTAO
119173,RUA PADRE CHIQUINHO 3455 SETOR 01
1117915,RUA INDEPENDENCIA 10 RAIZ
551812,RUA ALVARO ALVES 36 CONJUNTO CASTELO BRANCO
733577,RUA AZALEIA 86 NOVO HORIZONTE
28068,RUA PORTO ALEGRE 2784 SETOR 3
664015,RUA RAIMUNDO PAULA 411 BAIRRO SENADOR POMPEU
561895,RUA COQUEIRO 40 ADALBERTO SENA
446383,ASSENTAMENTO PADRE EZEQUIEL RAMIM 03 None SENTIDO 54
454359,RUA CAPA 24 LINHA 50 34 None
924946,BECO ORION 10 ALEIXO
217271,BECO SEM DENOMINACAO 1353 SAO JOAO BOSCO
1151474,RUA MAGALHAES BARATA 52 CRESPO
815757,ESTRADA AM 10 2 ESTRADA DA VARGEA
422963,RUA TOMAS CORREIA 1650 SETOR 03
93345,AVENIDA 10 DE ABRIL 1253 GUAJARA MIRIM
392753,AVENIDA BOGOTA None NOVA DIMENSAO
1056553,RUA DA ESTANAVE 26 COMPENSA
228980,RUA ANTONIO GOMIDE 7730 TEIXEIRAO
432892,AVENIDA CANARIO 2356 SETOR 01
941409,ESTRADA DA PONTA NEGRA 4475 PONTA NEGRA
308682,RUA TANCREDO NEVES 3676 CALADINHO
1032997,RUA CASTANHO 305 SAO JOSE OPERARIO 1
760913,RUA ANTONIO DE CASTRO None SANTO ANTONIO
640198,RUA RUA J K 246 VILA JORGE KALUME
152248,RUA RIO MADEIRA 1366 DOM BOSCO
16527,RUA CORA CORALINA 4023 SETOR 11
12003,RUA ALTO PARAISO 2068 APOIO SOCIAL
1134406,RUA JORGE AMADO 18 PETROPOLIS
502870,RUA NILO PECANHA 260 BAIRR JOAO ALVES
10768,AVENIDA VIMBERE 2581 SETOR 4
245253,RUA CUPUACUZEIRO 6785 CASTANHEIRA
510067,RUA GUAJARA 1740 CITURAO VERDE
215526,AVENIDA URUGUAI 2486 PORTO VELHO
1008108,RUA BARREIRINHA 763 GILBERTO MESTRINHO
344375,AVENIDA JOAO PESSOA 4936 CENTRO
556178,RUA BEIRA RIO 492 BAIRRO CIDADE NOVA
591086,RUA NATAL 213 CALAFATE
843534,TRAVESSA CALADO 906 CORRENTEZA
13423,RUA BASILIO DA GAMA 3195 SETOR COLONIAL
391556,LINHA LINHA 94 LADO SUL 4 ZOMA RURAL
922415,BECO JUPIS 60 JAPIIM
426702,RUA FLAVIO PINHEIRO 140 BAIRRO STA IZABEL
619535,RUA SAO SALVADOR 634 BAHIA VELHA
747581,RUA JULIO MESQUITA 120 SANTA EFIGENIA
831731,BECO SAO PEDRO 550 SAO JOSE
950679,RUA 12 414 ALVORADA
540466,AVENIDA UIRAPURU 489 BAIRRO CIDADE NOVA
630137,TRAVESSA PAULISTA 255 MAURI SERGIO
409812,RUA BELEM 2561 SETOR 07
21542,RUA INTERNA SEM DENOMINACAO 3241 SETOR 06
602070,RUA SAO FRANCISCO 711 TANCREDO NEVES
334224,AVENIDA BRASIL 908 VILA BANDEIRA BRANCA
556360,RUA BELEM 135 CONJUNTO CASTELO BRANCO
317520,RUA ZACARIAS BEZERRA 8497 TANCREDO NEVES
400402,LINHA LINHA 13 12 ZONA RURAL
691013,RUA PEDRO NOBRE 530 BAIRRO DE OLINDA
864297,AVENIDA CONSTANTINO NERY None CHAPADA
533291,RODOVIA 364 70 364
1048058,RUA COREIA DO SUL None PONTA NEGRA
189626,RUA PRESIDENTE MEDICE 975 JARDIM BANDEIRANTE
667693,RUA DEZESSETE DE NOVEMBRO 206 CENTRO
525722,RUA FRANCISCO FREITAS 581 MANUEL URBANO
4753,RUA RIO GRANDE DO NORTE 4350 LIBERDADE
753518,FLORESTA DO SAO JOSE 19 SAO JOSE
482879,RUA JOAO JOVINO DE OLIVEIRA 404 BAIRRO ELDOURADO
589167,RUA MERCURIO None ADALBERTO ARAGAO
4485,RUA MARANHAO 3184 PRINCESA ISABEL
1108937,RUA GUARANI 518 VILA DA PRATA
781261,AVENIDA JOAO HERCULANO PRIMO 330 IPIXUNA
1126600,RUA JANAMBA 118 JORGE TEIXEIRA
391037,LINHA 106 13 ZONA RURAL
234,AVENIDA AMAPA 2374 PRINCESA ISABEL
325798,ESTRADA CANTEIRO DE OBRAS USINA JIRAU None 0
278545,RUA LUCIA CARVALHO 5161 TEIXEIRAO
786754,RUA AMAZONINO MENDES 113 MORADA DO SOL
237045,RUA BRASIL 6493 CASTANHEIRA
722896,RIO MADERINLHA 1 SAO FRANCISCO
920671,BECO GUANABARA 400 GLORIA
841729,RUA ALMIRANTE TAMANDARE 762 APARECIDA
2223,AVENIDA NILO PECANHA 2466 REDONDO
903051,AVENIDA DUQUE DE CAXIAS 39 TARUMA
247648,RUA DAS ASSOCIACOES 2500 COSTA E SILVA
775514,RUA ESTANISLAU AFONSO 1154 SAO DOMINGOS SAVIO
1125541,RUA JACARE 46 JORGE TEIXEIRA
974305,RUA 71 14 NOVA CIDADE
1050891,RUA CRUZEIRO 607 GILBERTO MESTRINHO
667852,RUA ESPERANCA 34 MULTIRAO
949527,RUA 11 55 CIDADE NOVA
226488,RUA ANANIAS FERREIRA DE ANDRADE 2691 LAGOINHA
343220,AVENIDA ESPIRITO SANTO 5333 BOA ESPERANCA
538935,AVENIDA GETULIO VARGAS 3323 CONJUNTO SOLAR LL
664999,RUA DOUTOR SANSAO GOMES 50 CENTRO
935604,BECO SAO FRANCISCO 3 ADRIANOPOLIS
913865,BECO BRASIL 377 NOSSA SENHORA APARECIDA
410580,RUA CHIQUILITO ERSE 818 SETOR 07
903089,AVENIDA DUQUE DE CAXIAS 400 CENTRO
1139242,RUA JURITI 77 CAMPOS SALES
17363,RUA DAS SAFIRAS 1634 PARQUE DAS GEMAS
645606,RAMAL DA LIMEIRA None DEMOCRACIA
791570,AVENIDA JORGE TEXEIRA 5 SAO SEBASTIAO
1394,AVENIDA CURITIBA 4513 LIBERDADE
627957,TRAVESSA JOAO QUEIROZ 90 WANDERLEY DANTAS
221596,RUA AEROPORTO 81 CALAMA
117283,RUA RIO GRANDE DO SUL 1688 SETOR 04
409293,RUA AGUIA BRANCA None SETOR 07
586069,RUA MANOEL CASSIANO 324 CENTRO
487974,RAMAL DO OURO None RURAL
1147522,RUA LOURO ABACATE 129 MONTE DAS OLIVEIRAS
280692,RUA MAMORE 2982 PORTO VELHO
1074214,RUA DIGNIDADE 450 CIDADE NOVA
805545,RUA RIO AMAZONAS 4173 MAMOUD AMED
774979,RUA DAS MANGABEIRAS 2095 SAO PEDRO
728448,RAMAL DO PAIVA None SITIO COLONIAO
622411,TRAVESSA BOTAFOGO 107 MONTANHES
947150,RUA 1 None DOM PEDRO 1
663221,RUA JUSTINIANO SERPA 602 CENTRO
768585,RUA JENIPAPO 284 MAE CREUZA
199240,RUA HERMINIO VIEIRA 1081 JARDIM DAS OLIVEIRAS
676621,RUA PADRE LEAO 71 SAO FRANCISCO
182437,RUA APOLINARIO CORTES 437 NOVA OURO PRETO
240373,RUA CARLOS DE ANDRADE 5411 SAO SEBASTIAO
496926,RUA BAHIA 1372 CENTRO
504301,RUA SEM DENOMINACAO 19 BAIRRO VINTE E CINCO DE AGOSTO
1015907,RUA BITTENCOURT 413 SAO RAIMUNDO
883666,AVENIDA MARCOS CAVALCANTE 218 CIDADE DE DEUS
54834,RUA JOSE BONIFACIO 3795 VILAGE DO SOL
991735,RUA ANA 181 COROADO
695091,AVENIDA MANOEL GUIMARAES 254 NOSSA SENHORA DE APARECIDA
669868,RUA PROFESSORA RITA MAIA 125 LARANJAL
334152,AVENIDA AMAZONAS 2070 HERNANDES GONCALVES
855042,AVENIDA APURINA 733 CENTRO
165933,TRAVESSA SEGUNDA LINHA ESQUERDA 4766 ZONA RURAL
921952,BECO JOAO BOSCO 25 SAO JOSE OPERARIO
575541,RUA GABRIEL SOARES None FLORESTA
1094434,RUA ESTANAVE 1280 MANAUS
1006955,RUA BANDEIRANTE 287 GILBERTO MESTRINHO
559447,RUA CAJUI 157 None
41622,AVENIDA CUIABA 3514 RESIDENCIAL PARQUE BRIZON
1060697,RUA DA SAUDADE 14 VILA DA PRATA
980653,RUA ACAI 165 NOVO ALEIXO
1139964,RUA K 55 ARMANDO MENDES
850560,ALAMEDA ALBANIA None PONTA NEGRA
324003,RUA SAO PAULO 1674 AREAL
53775,RUA J0AO PAULO II 5037 RIOZINHO
310120,RUA TEOFILO OTONI 2615 LAGOINHA
38931,LINHA 7 RUMO COLORADO 10 CABIXI
228423,RUA ANITA GARIBALDI 4265 COSTA E SILVA
566013,RUA DAS PLACAS 2338 ADALBERTO SENA
202501,RUA PRINCESA ISABEL None JARDIM DAS OLIVEIRAS
914271,BECO BURITI 601 MONTE DAS OLIVEIRAS
127756,AVENIDA MARECHAL RONDON 2263 DOIS DE ABRIL
492951,AVENIDA JOAQUIM TAVORA 87 CENTRO
525436,RUA DALILA 203 MANUEL URBANO
987874,RUA AMAPA 1 NOSSA SENHORA DAS GRACAS
980843,RUA ACARI BODO 257 JORGE TEIXEIRA
1000484,RUA ASTRO BARROSO 42 COROADO III
998724,RUA ARNALDO CARPINTEIRO PERES 82 PETRPOLIS
19360,RUA FLORIANOPOLIS 2243 SETOR 3
395348,LINHA 1 LADO DIREITO None JACYNOPOLES
118517,RUA FREI CANECA None SETOR 07
952579,RUA 147 None CIDADE NOVA
269054,RUA JANAURA 2627 ELETRONORTE
892009,AVENIDA RIO BRANCO 853 SAO RAIMUNDO
112711,RUA MAMORE 913 SETOR 02
592082,RUA OMAR SABINO DE PAULA 361 ESTACAO EXPERIMENTAL
126377,AVENIDA TRANSCONTINENTAL 782 PRIMAVERA
441446,RUA TREZE DE MAIO 1653 CENTRO
826618,RUA SANTA LUZIA 342 BAIRRO DA FONTE
961355,RUA 22 32 CIDADE NOVA
342403,AVENIDA CECILIA MEIRELES 5943 BAIRRO CIDADE ALTA
289876,RUA PADRE MESSIAS 2319 FLODOALDO PONTES PINTO
630195,TRAVESSA PEDRO VALE 194 FLORESTA
595338,RUA POR DO SOL None BAIRRO 15
615888,RUA SANTA HELENA 389 BOSQUE
48615,RUA ANTONIO AVELINO DOS SANTOS 4297 RESIDENCIAL PARQUE BRIZON
568943,RUA DO PASSEIO 2030 TAQUARI
475696,RUA HERMOGENES BELMONTI 1224 ACRELANDIA
959915,RUA 21 51 COROADO
8654,AVENIDA JAMARI 2047 SETOR 01
88094,RUA INDEPENDENCIA 1114 BAIRRO SAO JOSE
247440,RUA DANIELA 4790 IGARAPE
1043844,RUA CINQUENTA E OITO None CIDADE NOVA
588280,RUA MARTE 274 LOT OSVALDO AMORIM
766450,AVENIDA FRANCISCO PEREIRA DE SOUZA 556 CENTRO
944415,RAMAL DO IPIRANGA 2830 DISTRITO INDUSTRIAL
695302,AVENIDA MARIUA 1160 NOSSA SENHORA DE NAZARE
139214,RUA DOS COLEGIAIS 506 PARQUE SAO PEDRO
151929,RUA RIO GRANDE DO SUL 3411 BOA ESPERANCA
954526,RUA 16 2 FLORES
543727,ESTRADA DA USINA None HABITASA
995459,RUA APOCALYPSE None COLONIA TERRA NOVA
889687,AVENIDA PRAIA DA PONTA NEGRA 883 TARUMA COMUNIDADE RIO SOLIMOES
210013,AVENIDA MAMORE None CASCALHEIRA
198945,RUA FERNAO DIAS 886 JARDIM DAS OLIVEIRAS
617828,RUA SAO JOAO 16 BAHIA
951311,RUA 13 200 CIDADE NOVA
827344,ESTRADA BR 317 104 BR 317
314776,RUA VENEZUELA 1653 NOVA PORTO VELHO
625927,TRAVESSA ESPERANCA JOVEM 220 CHICO MENDES
305934,RUA SEM DENOMINACAO 6314 00039
892481,AVENIDA RIO JURUA None NOSSA SENHORA DAS GRACAS
165163,LINHA ITAPIREMA None JI PARANA
384924,RUA UM MIL OITOCENTOS E QUATORZE 4904 BELA VISTA
790392,RUA SEM DENOMINACAO 899 CACAU PIRERA
785396,RUA 01 3 CACAU PIRERA
993331,RUA ANGELIM 15 PARQUE RIACHUELO
1029496,RUA CAPUNGA 6 REDENCAO
1064864,RUA DAS JARANAS None COROADO
