id,endereco
400153,LINHA 68 15 COMUNIDADE SANTA LUZIA
615509,RUA PRINCESA ISABEL 263 ESTACAO EXPERIMENTAL
234855,RUA BENEDITO INOCENCIO 6264 TRES MARIAS
1149957,RUA M 31 NOVA CIDADE
932224,BECO UVA 16 COMPENSA
57024,RUA MARIO QUINTANA 239 NOVA ESPERANCA
756933,RUA LEVI 97 CODAJAS
1099968,RUA FNA 21 JORGE TEIXEIRA
182476,RUA ARI PINHEIRO 84 JARDIM AEROPORTO
883363,AVENIDA MANAUS DOIS MIL 2740 DISTRITO INDUSTRIAL
1066485,RUA DAS PEROLAS 15 TANCREDO NEVES COMUNIDADE NOVA FLORESTA
481117,AVENIDA PREFEITO ROLANDO MOREIRA 779 CENTRO
795594,AVENIDA DOM JORGE MARSKEL 3090 SAO FRANCISCO
1001444,RUA AURORA 5 GLBERTO MESTRINHO
917272,BECO DA PAZ 59 SAO FRSNCISCO
868909,AVENIDA DAS OLIVEIRAS 35 NOVO ISRAEL
76383,RUA FERNAO DIAS 4654 SANTA LUZIA
841787,RUA CORONEL JULIO ROBERTO 2174 SAO JOSE
572903,RUA FAUSTO ROBALO 296 ESTACAO EXPERIMENTAL
1006062,RUA BACABA 6 PARQUE RIO SOLIMOES
575350,RUA GABINO BESOURO 1620 PREVENTORIO
60692,RUA TRES 3113 JARDIM ITALIA
874697,AVENIDA FRANCISCO QUEIROZ 76 COLONIA SANTO ANTONIO
461147,AVENIDA FLAMBOYANT 63 CENTRO
1134937,RUA JOSE BELEM 40 DOM PEDRO
20248,RUA GONCALVES DIAS 3342 SETOR 06
611883,RUA CORONEL ALEXANDRINO 409 AVIARIO
664196,RUA SEM DENOMINACAO 92 BAIRRO TRIANGULO
986485,RUA ALFREDO PAES BARRETO 214 SAO FRANCISCO
351753,RUA CAPIBARIBE 6827 BOA ESPERANCA
203386,AGLOMERADO INVASAO 29 TRES MARIAS
702762,RUA NELSON NORONHA 407 COLONIA
48279,RUA ANISIO SERRAO 1190 PRINCESA ISABEL
541082,BECO CANTINHO DO AMOR 25 AVIARIO
887737,AVENIDA PEDRO TEIXEIRA 1001 SAO JORGE
283538,RUA MASSAGANA 3734 E DA COMUNIDADE
687284,RUA ITUI 8 CENTRO
632531,TRAVESSA TRES IRMAO 6457 BELO JARDIM
556552,RUA BELEM 837 NOVA ESTACAO
296702,RUA PROTASIO ALVES 10076 MARIANA
359583,RUA 7 9 SANTA LUZIA
215852,AVENIDA PAPA PIO XII 2447 LIBERDADE
107497,AVENIDA TIRADENTES 3086 SETOR 05
671290,AVENIDA RUI COELHO 419 VILA DO V
800271,RUA CINTIA 461 JARDIM FLORESTAL
496243,RUA ALFREDO TELES 306 CENTRO
722616,RIO IGAPO ACU 348 JUTAI
1047580,RUA COPAIBA 248 JORGE TEIXEIRA JOAO PAULO
912624,BECO BOA FE 6 VILA DA PRATA
146514,RUA MANOEL FRANCO 1925 NOVA BRASILIA
508122,PRAIA GRANDE 28 RIO JURUA
1044841,RUA CIPO ALHO 661 JORGE TEIXEIRA JOAO PAULO
287579,RUA NOROESTE 1717 CASTANHEIRA
740006,COMUNIDADE NOSSA SENHORA DO CARM0 30 CISSAIMA
382144,RUA QUINHENTOS E TRINTA E NOVE 697 JARDIM AMERICA
157598,RUA VITORIA REGIA 412 BAIRRO SAO BERNARDO
964713,RUA 27DE DEZEMBRO 221 NOVA VITORIA
413427,RUA RIO PURUS 1830 SETOR 05
153947,RUA SEM DENOMINACAO III 537 NOVO JIPARANA
399902,LINHA 52 19 ZONA RURAL
750016,RUA SEM DENOMINACAO 2 UNIAO
311780,RUA TRES E MEIO 2252 NOVA FLORESTA
147529,RUA MARINGA 743 NOVA BRASILIA
558604,RUA BOULEVARD AUGUSTO MONTEIRO 758 QUINZE
1119875,RUA IRACEMA 51 BAIRRO DA PAZ
906420,AVENIDA PROFESSOR NILTON LINS 600 FLORES
1078005,RUA DO QUARENTAO 12 COMPENSA
1119324,RUA IPIRANGA 388 SANTO ANTONIO
397495,AVENIDA MARECHAL RONDON 4616 CENTRO
328622,RIO MADEIRA 31 SANTA CATARINA
742259,RUA 2 50 UNIAO
139361,RUA DOS CRAVOS 2415 BAIRRO SANTIAGO
148059,RUA MATO GROSSO 92 URUPA
1097579,RUA FAVEIROS 58 MONTE DAS OLIVEIRAS
17854,RUA DO LIRIO 2934 SETOR 4
727215,RUA SAO FRANCISCO QUATRO 140 CANUTAMA
29909,RUA RUA FLOR DO IPE 2578 SETOR 4
94482,AVENIDA ANTONIO LUIS DE MACEDO 3062 GUAJARA MIRIM
827183,COMUNIDADE NOVA MORADA 9 NOVA MORADA
880602,AVENIDA JOAQUIM NABUCO 472 CENTRO
512772,RUA PEDRO MIGUEL 81 JOSE HASSEM
1145852,RUA LIRIO DA PAZ 40 LIRIO DO VALE
74413,AVENIDA RIO NEGRO 4159 CENTRO
358085,LINHA 192 SUL 12 SETOR RURAL
942423,ESTRADA DOS FRANCESES 24 ALVORADA
765746,RUA VEREADOR AGNELO FERREIRA 12 VARZEA
691324,RUA SETE DE SETEMBRO 230 BAIRRO SAO JOSE
1089045,RUA E 67 COLONIA OLIVEIRA MACHADO
748179,RUA MARIA GOES 262 URUCU
798594,RUA ARNOBIO OLIVEIRA 71 IRACY
95502,AVENIDA BOUCINHAS DE MENEZES 864 CENTRO
352558,RUA ESPERANTINA 3803 CENTENARIO
476192,RUA MINAS GERAIS 2 1574 ACRELANDIA
32538,RUA UIRAPURU 1234 SETOR 2
1067453,RUA DAS VERBENAS 16 JORGE TEIXEIRA 1 ETAPA
898545,AVENIDA TORQUATO TAPAJOS 840 FLORES
298094,RUA RAFAEL VAZ E SILVA 2290 SAO CRISTOVAO
125262,AVENIDA GUANABARA 796 SAO FRANCISCO
554179,RUA ARI RODRIGUES 120 AEROPORTO VELHO
109996,RUA CASTELO BRANCO 3121 SETOR 06
620131,RUA SENADOR MARIO MAIA 197 JORGE LAVOCAT
554308,RUA ARMANDO GAMA 17 IVETE VARGAS
420731,RUA JARU 2087 SETOR 05
731428,RUA SAMUEL AMARAL 1106 SAMUEL AMARAL
702756,RUA NELSON NORONHA 229 COLONIA
108633,RUA AFONSO JOSE 1147 SETOR 07
838307,RUA MARIO DE ALMEIDA 741 NOVA MANACA
593429,RUA PARQUE DA MATERNIDADE 18 CENTRO
551132,RUA AIRTON SENA 341 BELO JADIM
927653,BECO SANTA RITA 21 LIRIO DO VALE
333567,VILA RIO PARDO 300 RIO PARDO
555505,RUA BANANEIRA 1634 ADALBERTO SENA
1028250,RUA CANADA 33 FLORES
296848,RUA PRUDENTE DE MORAIS 1434 AREAL
348303,AVENIDA SETE DE SETEMBRO 4691 BEIRA RIO
20583,RUA GREGORIO DE MATOS 3314 SETOR 06
113725,RUA MINAS GERAIS 1458 SETOR 04
1011527,RUA BELA VISTA 645 GILBERTO MESTRINHO
270391,RUA JOAO ALFREDO 429 CENTRO
496366,RUA ALFREDO TELES 2491 FORMOSO
446527,ESTRADA LINHA 60 703 LINHA 6O KM 2
239130,RUA CAMPO GRANDE 102 CENTRO
902307,AVENIDA DESEMBARGADOR JOAO MACHADO 195 ALVORADA
183573,RUA DO PRODUTOR 134 INCRA
386005,RUA DOM PEDRO SEGUNDO 5535 QUINTO BEC
566143,RUA DAS SAMAMBAIAS 163 TROPICAL
433430,AVENIDA CURIO 2194 SETOR 04
521713,RUA ADY COURI 200 CENTRO
1013608,RUA BEM TE VIS 696 CIDADE DE DEUS
965594,RUA 3 134 CIDADE NOVA
946447,RUA 06 128 CIDADE NOVA
263282,RUA GUARAPARI 4615 NOVA FLORESTA
150834,RUA PORTO ALEGRE 415 SAO FRANCISCO
846207,RODOVIA MANOEL URBANO 93 VILA DO UBIM
773779,RUA CAMILO 2 371 NOSSA SENHORA DO CARMO
356766,TRAVESSA PARECIS 5468 SAO CRISTOVAO
263435,RUA GUIANA 2889 PORTO VELHO
606322,RUA TIAO NATUREZA 186 BAHIA PALHERAL
641720,RUA RIO BRANCO 225 RODRIGUES ALVES
272215,RUA JOAQUIM ARAUJO LIMA 2898 LIBERDADE
451266,AVENIDA CARLOS GOMES 675 CENTRO
767294,RUA ARMANDO MENDES 264 SAO FRANCISCOII
384585,RUA SETECENTOS E VINTE OU MODESTO BATISTA 2607 MARCOS FREIRE
388660,AVENIDA JUSCELINO KUBITSCHECK 691 CENTRO
965995,RUA 30 64 CIDADE NOVA
224334,RUA ALFREDO JORGE 3636 CIDADE NOVA
21859,RUA JACUTINGA 445 JORGE TEIXEIRA
287113,RUA NICARAGUA 1186 NOVA PORTO VELHO
1117100,RUA ILHAS MARQUESA 113 BAIRRO DA PAZ
350256,AVENIDA POETA AUGUSTO DOS ANJOS 5329 BOA ESPERANCA
140993,RUA FRANCISCO PEREIRA DOS SANTOS 2339 NOSSA SENHORA DE FATIMA
612551,RUA DOM GIOCONDO 422 SOBRAL
709322,RUA CORONEL JOAQUIM RAIMUNDO PEREIRA 396 BAIRRO SANTA LUZIA
516052,RUA BRASIL 48 ESPERANCA
69139,RUA ARACAJU 2173 CENTRO
298430,RUA RAIMUNDO BATISTA 26 CENTRO
221055,RUA ABNATAL BENTES LIMA 1006 AGENOR M DE CARVALHO
846648,RUA MARIO QUEIROZ 471 VILA DO JACARE
1012968,RUA BELO HORIZONTE 340 COMPENSA
240826,RUA CARMELIAS 6641 ELDORADO
46083,AVENIDA SETE DE SETEMBRO 2881 CENTRO
1035719,RUA CENTO E QUARENTA E DOIS 15 C NOVA
832716,RUA ANDRE VIDAL 119 APARECIDA
1071488,RUA DEZESSEIS 48 SAO JOSE OPERARIO
1076519,RUA DO COMERCIO 475 COMUNIDADE DE SAO PEDRO
59464,RUA RIO GRANDE 1222 LIBERDADE
495706,ESTRADA VELHA DO AEROPORTO 499 AEROPORTO VELHO
1104096,RUA GALDENCIO RAMOS 339 SAO FRANCISCO
809584,COMUNIDADE NOSSA SENHORA CONCEICAO 660 COSTA DA CONCEICAO
572975,RUA FELICIDADE 11 VITORIA
855818,AVENIDA AUTAZ MIRIM 7204 TANCREDO NEVES
486634,RUA DOALVIDOR 211 CENTRO
994420,RUA ANTONIO BITTENCOURT 85 GLORIA
86501,RUA BAHIA 2877 CENTRO
494652,AVENIDA DESEMBARGADOR TAVORA 230 CENTRO
996175,RUA ARACAUA 92 CIDADE DE DEUS
1042430,RUA CINCO DE SETEMBRO 442 SAO RAIMUNDO
725837,AVENIDA BOTINELLY 185 CANUTAMA
1142368,RUA LAURA VINCUNA 50 C0ROADO
220695,RUA ABACATEIRO 5732 SUL
358857,AVENIDA B1 26 BAIRRO DA SAUDE
298581,RUA RAIMUNDO CANTUARIA 4799 AGENOR M DE CARVALHO
891523,AVENIDA RIO BRANCO 36 SAO RAIMUNDO
125289,AVENIDA GUANABARA 1114 SAO FRANCISCO
985881,RUA ALEXANDRE AMORIM 558 NOSSA SENHORA APARECIDA
729735,RUA ANTONIO PAIXAO 257 SAMUEL AMARAL
747532,RUA JORGE MORAES 753 TAUA MIRIM
549645,RUA A 433 JOAO EDUARDO I
550388,RUA ADERBAL BRASIL 29 MANOEL JULIAO
1108585,RUA GUANABARA 198 GILBERTO MESTRINHO
1057272,RUA DA ILUSAO 35 COLONIA TERRA NOVA
306920,RUA SEVERINO OZIAS 5413 FLODOALDO PONTES PINTO
840893,RUA VALCILEIA MACIEL 856 NOVA MANACA
986293,RUA ALFREDO MONTEIRO 18 733 PQ DEZ DE NOVEMBRO
265446,RUA IDALVA FRAGA MOREIRA 2892 PORTO VELHO
1113959,RUA HUMBERTO DE CAMPOS 215 SAO JORGE
443560,LINHA 05 80 None
808881,TRAVESSA DA CACAIA 3387 PICARREIRA
389006,AVENIDA CORONEL JORGE TEIXEIRA 217 BAIRRO PLANALTO
426756,RUA FLORIANO PEIXOTO 1421 PALHEIRAL
74872,AVENIDA TROMBETAS 4763 CRUZEIRO
384138,RUA SETECENTOS E TRINTA E SEIS 2197 BODANESE
1070019,RUA DEZ 10 3 SANTO AGOSTINHO
167871,AVENIDA JOA BATISTA FIGUEREDO 3690 BAIRRO UNIAO
162318,RUA SAO MANOEL 495 JARDIM PRESIDENCIAL
652473,RODOVIA BR 364 320 CRISTO LIBERTADOR
447148,LINHA 81 360 LH 81 KM 68 SENTIDO A LH 84
1071016,RUA DEZENOVE 324 SAO JOSE OPERARIO
18050,RUA DO SABIA 1912 SETOR 2
610986,RUA WILDY VIANA DAS NEVES FILHO 131 BOSQUE
335720,AVENIDA TIRADENTES 760 CENTRO
548497,RUA 2 DE DEZEMBRO 192 SOBRAL
964592,RUA 27 190 NOVO ALEIXO
974481,RUA 73 85 AMAZONINO MENDES
760085,AVENIDA PREFEITO CAVALCANTE 209 NOSSA SENHORA DE FATIMA
500186,RUA DO PURUS 791 SABOEIRO
199819,RUA LINDOLFO JOAQUIM CUSTODIO 695 SERINGAL
47009,AVENIDA SAO PAULO 2870 CENTRO
655356,RUA NEWTON PRADO 746 CAFEZAL
340236,AVENIDA AFONSO GAGO 1629 CENTRO
797468,RUA ALVARO FRANCA 1450 BAIRRO COLONIA
253659,RUA EMILIO FEITOSA 3649 BAIRRO CIDADE DO LOBO
904730,AVENIDA PRESIDENTE CASTELO BRANCO 1378 CACHOEIRINHA
874798,AVENIDA FRANCISCO QUEIROZ 874 CIDADE NOVA
357531,LINHA 168 SUL 11 LINHA 168 SUL
1018222,RUA BOM JESUS 18 JORGE TEIXEIRA
912557,BECO BOA ESPERANCA 10 SAO JORGE
273382,RUA JOSE AMADOR DOS REIS 765 CASCALHEIRA
17718,RUA DO LIRIO 2080 SETOR 4
1078890,RUA DOIS 4 COROADO
131611,RUA BELEM 2743 ALTO ALEGRE
794471,AVENIDA MANAUS 1812 IRACY
378879,RUA JOSEPH MANIC 976 JARDIM AMERICA
1012018,RUA BELEM 346 NOSSA SENHORA DAS GRACAS
526016,RUA MANOEL BATISTA 305 MANUEL URBANO
312562,RUA TUCUNARE 33 LAGOA
539949,AVENIDA OESTE 624 TUCUMA
1012256,RUA BELFORD ROXO 1271 JORGE TEIXEIRA
1006082,RUA BACABA 136 SANTA ETELVINA
397405,AVENIDA MARECHAL RONDON 1197 CENTRO
1092262,RUA ENOS 175 SANTA ETELVINA
927497,BECO SANTA LUCIA 8 SAO LAZARO
621734,TRAVESSA BAIXA VERDE 145 ALTO ALEGRE
345831,AVENIDA NATAL 4269 BAIRRO OLIMPICO
486052,RODOVIA BR 317 15 KM 15
398972,RUA SEBASTIAO NOGUEIRA VAZ 5253 CENTRO
1024883,RUA C NOVE 1779 JAPIIM
690441,RUA JULIO LOBO 1211 ENGENHO
56045,RUA LUIZ CARLOS UBEDA 3705 VILLAGE DO SOL II
1070826,RUA DEZENOVE 49 LIRIO DO VALE
82190,AVENIDA LIMOEIRO 1186 SETOR 0009
196991,AVENIDA PRESIDENTE MEDICI 173 ALVORADA
117591,RUA SAULO DA CUNHA 3730 TARILANDIA
685661,RODOVIA TRANSAMAZONICA 3 BR
150967,RUA PORTO ALEGRE 1681 VALPARAISO
358897,AVENIDA B2 81 BAIRRO DA SAUDE
600629,RUA RUBENS CARNEIRO 164 ABRAAO ALAB
1046101,RUA COARI 64 TANCREDO NEVES NOVA CONQUISTA
613956,RUA MARECHAL DEODORO 1010 BOSQUE
176995,RUA DAS PALMEIRAS 4755 SETOR 15
429865,SITIO 4 IRMAOS 2 SITIO 4 IRMAOS
1109719,RUA GURUPI 17 BAIRRO DA PAZ
1025275,RUA CABI 67 JORGE TEIXEIRA JOAO PAULO 2
216801,BECO DO MACIEL 937 BAIXA UNIAO
645795,RUA A 2539 AMOTI
687040,RUA ANTONIO DE SOUZA BRAGA 908 CENTRO
466761,TRAVESSAO C 02 10 6 THEOBROMA
185191,RUA JOANA DARC 249 NOVA OURO PRETO
372363,RODOVIA 174 2717 PARQUE IND NOVO TEMPO
584977,RUA LUIZ MORAES 240 TANCREDO NEVES
713649,RUA GAIVOTA 251 PRAIA DO GADO
349521,AVENIDA VINTE E CINCO DE AGOSTO 7540 BAIRRO CIDADE ALTA
45753,AVENIDA RIO DE JANEIRO 498 NOVO CACOAL
396414,AVENIDA GETULHO VARGAS 4458 CENTRO
869310,AVENIDA DJALMA BATISTA 15 CHAPADA
1046981,RUA CONDE DE ANADIA 196 PARQUE 10 DE NOVEMBRO
60617,RUA TOMAS ANTONIO DE CARVALHO 264 SAUDE
153374,RUA SAULO ALCANTARA 2349 NOVA LONDRINA
1138407,RUA JUCA 103 JORGE TEIXEIRA JOAO PAULO 2
477330,RAMAL DO CUMARU 28 CUMARU
307784,RUA TABAJARA 1111 OLARIA
1082114,RUA DOM BOSCO 23 CIDADE DE DEUS
517636,RUA SERGIO BARROSO CORDEIRO 1 GENI NUNES
311941,RUA TREZE DE MAIO 199 MOCAMBO
1114308,RUA HUMBERTO GOMES 10 PETROPOLIS
73677,AVENIDA AMAZONAS 5005 JORGE TEIXEIRA
1145723,RUA LINHARES 265 GRANDE VITORIA
529542,RUA FRANCISCO M. DOS SANTOS 355 TAUMARTUGO
1047042,RUA CONDE DE SERGUIMIRIM 14 CIDADE NOVA
316312,RUA VILLAS RIOS 6048 CUNIA
1068782,RUA DEZ 2 LIRIO DO VALE
1133833,RUA JONATHAS PEDROSA 1026 PRACA 14 DE JANEIRO
1055122,RUA D 223 COMPENSA
791528,TRAVESSA TAMBAQUI 300 CENTRO
218281,ESTRADA DE FERRO MADEIRA MAMORE 2530 TRIANGULO
105267,TRAVESSA MUTIRAO 02 98 GUAJARA MIRIM
656304,RUA SANTOS DUMONT 9 CSU
459281,LINHA 02 5 PORTO MURTINHO
1100654,RUA FORTALEZA 154 COLONIA SANTO ANTONIO JOSE BONIFACIO
183385,RUA DA CASTANHA 52 JARDIM AEROPORTO
444320,AVENIDA DOS MIGRANTES 1375 CENTRO
628654,TRAVESSA MADUREIRA 710 MAURI SERGIO
10310,AVENIDA TABAPOA 3113 SETOR 3
817690,RUA CHICO HERMINO 59 JURUA
875403,AVENIDA GETULIO VARGAS 275 CENTRO
889812,AVENIDA PRECIOSA 80 MONTE DAS OLIVEIRAS
619130,RUA SAO PEREGRINO 298 BELA VISTA
798984,RUA BENEDITO MELO 1720 SANTO ANTONIO
1004603,RUA B 1779 CAMPOS SALES
77879,RUA ROGERIO WEBER 5524 ODILON NOIA
1006705,RUA BALEIA 8 JORGE TEIXEIRA
739856,COMUNIDADE NOVA ALIANCA 20 PARANA DE AUTAZ MIRIM
900673,AVENIDA BRIGADEIRO HILARIO GURJAO 6 JORGE TEIXEIRA 1 ETAPA
261097,RUA GETULLIO VARGAS 2533 SAO CRISTOVAO
157108,RUA VILAGRAN CABRITA 1558 CASA PRETA
457559,RUA DAS COMUNICACOES 3865 CIDADE BAIXA
1008126,RUA BARREIRINHA 792 GILBERTO MESTRINHO
526110,RUA MENDES DE ARAUJO 513 MANUEL URBANO
438516,ALDEIA DA LINHA 5 PIN DO AUTO JAMARI 2 ALDEIA INDIGENA
205134,AVENIDA CALAMA 2472 LIBERDADE
652814,RUA ANTONIO NICACIO TEIXEIRA 421 PISTA
954469,RUA 159 16 NOVA CIDADE
42354,AVENIDA DOIS DE JUNHO 3363 JARDIM CLODOALDO
378648,RUA JOSE DE ALENCAR 841 SAO JOSE
212193,AVENIDA RAIMUNDO CANTUARIA 7563 TIRADENTES
162313,RUA SAO MANOEL 474 JARDIM DOS MIGRANTES
31722,RUA TOPAZIO 1055 PARQUE DAS GEMAS
933186,BECO DOUTORA JULIA MAFRA 137 ZUMBI DOS PALMARES
396583,AVENIDA INDEPENDENCIA 5073 CENTRO
1106804,RUA GOIANIA 12 REDENCAO
245971,RUA DA FEDERACAO 5 INDUSTRIAL
353278,RUA JAGUARIBE 4679 CENTRO
134362,RUA CASTRO ALVES 281 JARDIM DOS MIGRANTES
128229,LINHA ITAPIREMA 50 LINHA ITAPIREMA
27437,RUA PARIZ 5321 RES ALVORADA
937069,BECO SAO JORGE 92 ALVORADA
125396,AVENIDA GUANABARA 2117 VALPARAISO
1139816,RUA K 20 ARMANDO MENDES
517513,RUA SEIS DE AGOSTO 531 SEGUNGO DISTRITO
1094937,RUA ESTRELA DE DAVI 29 NOVO ISRAEL
32183,RUA TUCUMA 1552 SETOR 01
56148,RUA LUIZ FERNANDES ALEXANDRE 3792 VILLAGE DO SOL II
511963,RUA FONTINELE DE CASTRO 374 FONTINELE
318996,RUA CORONEL LIMA 9072 ZONA LESTE
1062265,RUA DANILO CORREA 442 JAPIIM
346258,AVENIDA NORTE SUL 4036 BEIRA RIO
1082103,RUA DOM BOSCO 7 TANCREDO NEVES
284644,RUA MIGUEL CALMON 2879 ZONA SUL
744482,RUA DA GARAGEM 35 DUQUE DE CAXIAS
867357,AVENIDA COSME FERREIRA 5882 ZUMBI DOS PALMARES
798915,RUA BELO HORIZONTE 2519 SAO CRISTOVAO
530945,RUA MOACIR MENDONCA 1640 JOAO MOREIRA MAIA
408827,AVENIDA PORTO VELHO 1130 CENTRO
396149,AVENIDA CASTELO BRANCO 4064 CIDADE ALTA
940777,ESTRADA ACESSO A COLONIA JAPONESA 43 PARQUE DEZ DE NOVEMBRO
457979,RUA RIO MADEIRA 3547 CIDADE BAIXA
760105,AVENIDA PREFEITO CAVALCANTE 303 BAIRRO N S DE FATIMA
783390,COMUNIDADE SAO RAIMUNDO 23 RIO LIBERDADE
136362,RUA CRUZEIRO DO SUL 2114 SAO PEDRO
1047306,RUA CONTINENTAL 8 ARMANDO MENDES
862714,AVENIDA CENTRAL 5 LIRIO DO VALE
69967,RUA CURITIBA 491 CENTRO
679516,IGARAPE FOZ DA FLORESTA 3 FOZ DA FLORESTA
324221,RUA SENADOR ALVARO MAIA 797 OLARIA
724112,TRAVESSA OTACIAS BATISTA 29 CANUMA
442853,RUA SAO LUIS 6025 CENTRO
1026540,RUA CAJUI 85 SANTA ETELVINA
348628,AVENIDA TEREZINA 5435 PLANALTO
383250,RUA SEISCENTOS E VINTE E SEIS 6828 NOVA VILHENA
919051,BECO DOS ESCOTEIROS 14 COMPENSA
638189,RAMAL SERRINHA 90 QUIXADA
115935,RUA RAIMUNDO BARRETO 1577 SETOR 07
550307,RUA ADEMAR DE BARROS 157 NOVO HORIZONTE
77101,RUA MINAS GERAIS 4761 MATO GROSSO
216091,AVENIDA PRESIDENTE DUTRA 4100 OLARIA
100103,AVENIDA OITO DE DEZEMBRO 3255 GUAJARA MIRIM
843157,RUA TENENTE EDILSON 1891 SAO JOSE
1057127,RUA DA IGREJA 9 SANTA LUZIA
35486,LINHA C 60 30 RO 257
188525,RUA SANTOS DUMONT 1158 NOVA OURO PRETO
975169,RUA 81 1 CIDADE NOVA
692538,ESTRADA ROSARINHO 13 BOCA DO LIMAO
587494,RUA MARIA DE LURDES 106 TRIANGULO
1097046,RUA F 185 PARQUE 10 DE NOVEMBRO
1011366,RUA BELA VISTA 448 ALVORADA
274394,RUA JOSE CAUBY 249 CENTRO
739535,ALDEIA CESSAIMA 12 CABICEIRA DO CESSAIMA
945963,RUA 04 30 CIDADE NOVA
41987,AVENIDA DAS MANGUEIRAS 1671 JARDIM VISTA ALEGRE
957551,RUA 193 9 MONTE DAS OLIVEIRAS
797555,RUA ALVARO FRANCA 1870 BAIRRO COLONIA
82189,AVENIDA LIMOEIRO 1177 SETOR 0009
726962,RUA TEOFILO MESQUITA 111 CANUTAMA
1061609,RUA DALVA DE OLIVEIRA 74 JORGE TEIXEIRA
884960,AVENIDA MAX TEIXEIRA 2314 CIDADE NOVA
654279,RUA JOSE PESSOA NOGUEIRA 80 BAIRRO VITORIA
453784,RUA JONAS ANTONIO DE SOUZA 3879 CENTRO
822747,RUA BEIRA MAR 202 BAIRRO CENTRO
386044,RUA DUQUE DE CAXIAS 539 CENTRO
956668,RUA 186 498 CIDADE NOVA
199428,RUA JOAQUIM NABUCO 428 SERINGAL
260599,RUA GERALDO SIQUEIRA 4627 CALADINHO
97589,AVENIDA FIRMO DE MATOS 1533 GUAJARA MIRIM
19866,RUA GARROTE 2210 SETOR 12
695758,ESTRADA DA PRODUCAO 756 SAO FRANCISCO
303143,RUA SALVADOR 180 PORTO VELHO
698752,RUA MANOEL JOSE DE ANDRADE 142 CENTRO
423805,LINHA C 10 122 CAMPO NOVO
408336,AVENIDA AYRTON SENNA 1636 SETOR 03
94020,AVENIDA ALUISIO FERREIRA 1020 CAETANO
780152,RIO DOS MARMELOS 417 ALDEIA TENHARIM
805388,RUA RAIMUNDO GARCIA GAMA 1019 SAO JORGE
1089955,RUA EDGAR NEVES 30 BETANIA
749499,RUA RODAO MARTINS 220 UNIAO
616074,RUA SANTA INES 413 SANTA INES
654672,RUA MANOEL VAZ DE ARAUJO 10 BOM SUCESSO
532850,RAMAL EPITACIO 28 COMUNIDADE SAO VICENTE
73077,RUA SERGIPE 1309 CENTRO
691849,ALDEIA TRINCHEIRA 3 TRINCHEIRA
398264,RUA CURITIBA 2283 CENTRO
1054491,RUA D 30 PQ DEZ DE NOVEMBRO
115773,RUA PRIMEIRO DE MAIO 3615 ST 06
78956,LINHA SEGUNDA EIXO 12 SEGUNDA EIXO
510858,AVENIDA SANTOS DUMONT 160 CENTRO
1085872,RUA DOZE 31 LIRIO DO VALE
416978,LINHA SD TRAVESSAO 13 PA SAO JOSE DOS BURITIS
1123867,RUA J 3 CIDADE NOVA
375948,RUA CAMPINA DA LAGOA 10566 SETOR 13
1033774,RUA CASTRO ALVES 58 ARMANDO MENDES
358270,LINHA 200 SUL 11 ROLIM DE MOURA
188913,RUA TANCREDO NEVES 3551 RONDOMINAS
934874,BECO SANTO ANTONIO 36 COROADO
538568,AVENIDA FRANCISCO PINHEIRO 360 BAIRRO BELO JARDIM 2 RESIDENCIAL SANTO
561433,RUA CLARA 462 VITORIA
503842,RUA RIO GRANDE DO SUL 2022 BATE
539480,AVENIDA NACOES UNIDAS 1455 BOSQUE
705484,RUA ANTONIO CAMPOS 152 BAIRRO SAO PEDRO
612364,RUA CORONEL SEBASTIAO DANTAS 54 ESTACAO EXPERIMENTAL
143292,RUA IPE 3826 VALPARAISO
862599,AVENIDA CARVALHO LEAL 1496 CACHOEIRINHA
265018,RUA HUMBERTO FLORENCIO 5732 CIDADE NOVA
348141,AVENIDA SALVADOR 5678 PLANALTO
155059,RUA TERESA DE JESUS 604 JARDIM AURELIO BERNARDI
275609,RUA JOSE RODRIGUES 121 CENTRO
537017,AVENIDA CARACAS 790 JORGE LAVOCART
1057600,RUA DA LIBERTACAO 115 COLONIA TERRA NOVA
666787,RUA ROSAS DOS AMAUACAS LIMA 1650 CORCOVADO
977832,RUA A 26 326 ALVORADA
708946,RUA GRACILIANO FARIAS 774 BAIRRO SAO SEBASTIAO
90497,RUA SERGIPE 1921 BAIRRO CAIXA D AGUA
525979,RUA LINDOARTE 386 MANUEL URBANO
626808,TRAVESSA HAVAI 213 SOBRAL
674368,RUA FUNTAC 111 VILA DO INCRA
1130992,RUA JOAO ALFREDO 234 SAO GERALDO
422852,RUA MATRIZ 2314 SETOR 03
558256,RUA BOTAFOGO 319 GERALDO FLEMING
80785,RODOVIA 370 2 ZONA RURAL
1116344,RUA IGARAPE DO 40 822 DISTRITO INDUSTRIAL
360187,RUA CORONEL JORGE TEIXEIRA DE OLIVEIRA 3024 CENTRO
49857,RUA BEIRA RIO 1246 SANTO ANTONIO
437501,AVENIDA CACAULANDIA 1740 DISTRITO
855193,AVENIDA ATLANTICA 71 RAIZ
378608,RUA JOSE DE ALENCAR 106 CENTRO
928849,BECO SAO JOSE 46 EDUCANDOS
525637,RUA FRANCISCO FERREIRA MENDES 1931 MANUEL URBANO
21477,RUA INGAZEIRA 1535 SETOR 01
743959,RUA CESARIO CAMPELO 395 CENTRO
